Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1779320872.856203,6328,0,1
1,NewOrder,1779320872.862586,10819,0,1
2,Payment,1779320872.873473,4317,0,1
5,StockLevel,1779320872.877827,1152,0,1
2,Payment,1779320872.879007,1989,0,1
2,Payment,1779320872.881029,3018,0,1
2,Payment,1779320872.884082,10585,0,1
1,NewOrder,1779320872.894704,8960,0,1
1,NewOrder,1779320872.903704,9201,0,1
1,NewOrder,1779320872.912945,6802,0,1
2,Payment,1779320872.919782,8953,0,1
2,Payment,1779320872.928791,2795,0,1
2,Payment,1779320872.931637,3915,0,1
2,Payment,1779320872.935589,5057,0,1
2,Payment,1779320872.940680,9304,0,1
2,Payment,1779320872.951220,15517,0,1
1,NewOrder,1779320872.966807,34323,0,1
1,NewOrder,1779320873.001345,16599,0,1
1,NewOrder,1779320873.018184,38324,0,1
1,NewOrder,1779320873.057427,14480,0,1
1,NewOrder,1779320873.071984,30061,0,1
2,Payment,1779320873.102253,11804,0,1
2,Payment,1779320873.114477,21559,0,1
1,NewOrder,1779320873.136247,30449,0,1
3,OrderStatus,1779320873.166782,3385,0,1
2,Payment,1779320873.170231,10558,0,1
1,NewOrder,1779320873.180858,7081,0,1
2,Payment,1779320873.187987,4696,0,1
2,Payment,1779320873.192740,1994,0,1
1,NewOrder,1779320873.194767,7319,0,1
2,Payment,1779320873.202153,4001,0,1
1,NewOrder,1779320873.206191,11477,0,1
1,NewOrder,1779320873.217783,9754,0,1
1,NewOrder,1779320873.227748,18348,0,1
2,Payment,1779320873.246257,47816,0,1
2,Payment,1779320873.294606,11245,0,1
2,Payment,1779320873.305897,3651,0,1
1,NewOrder,1779320873.309585,8871,0,1
1,NewOrder,1779320873.318508,7437,0,1
2,Payment,1779320873.325982,7863,0,1
1,NewOrder,1779320873.333885,7168,0,1
2,Payment,1779320873.341091,8563,0,1
1,NewOrder,1779320873.349739,9008,0,1
1,NewOrder,1779320873.358784,19394,0,1
2,Payment,1779320873.378263,6693,0,1
2,Payment,1779320873.385001,10266,0,1
2,Payment,1779320873.395341,5215,0,1
1,NewOrder,1779320873.400607,11165,0,1
2,Payment,1779320873.411869,14998,0,1
1,NewOrder,1779320873.426957,43722,0,1
2,Payment,1779320873.470776,3872,0,1
2,Payment,1779320873.474692,5558,0,1
1,NewOrder,1779320873.480288,23174,0,1
1,NewOrder,1779320873.504668,13882,0,1
2,Payment,1779320873.518592,6565,0,1
2,Payment,1779320873.525208,5344,0,1
1,NewOrder,1779320873.530589,23082,0,1
2,Payment,1779320873.553872,8697,0,1
1,NewOrder,1779320873.562716,30880,0,1
1,NewOrder,1779320873.594018,35094,0,1
2,Payment,1779320873.629207,7183,0,1
3,OrderStatus,1779320873.636499,10037,0,1
4,Delivery,1779320873.646617,174171,0,1
1,NewOrder,1779320873.820862,28694,0,1
2,Payment,1779320873.849741,7714,0,1
1,NewOrder,1779320873.857503,25958,0,1
3,OrderStatus,1779320873.883533,12095,0,1
1,NewOrder,1779320873.895678,29999,0,1
1,NewOrder,1779320873.925775,20309,0,1
1,NewOrder,1779320873.946170,556163,0,1
1,NewOrder,1779320874.506511,66884,0,1
2,Payment,1779320874.573498,57744,0,1
1,NewOrder,1779320874.631296,8761,0,1
1,NewOrder,1779320874.640097,9792,0,1
1,NewOrder,1779320874.649948,7784,0,1
2,Payment,1779320874.657775,22506,0,1
2,Payment,1779320874.680349,2510,0,1
2,Payment,1779320874.682900,2124,0,1
2,Payment,1779320874.685058,4386,0,1
1,NewOrder,1779320874.689490,92039,0,1
1,NewOrder,1779320874.782427,7915,0,1
1,NewOrder,1779320874.790383,6743,0,1
1,NewOrder,1779320874.797161,6254,0,1
2,Payment,1779320874.803450,7321,0,1
1,NewOrder,1779320874.810804,5742,0,1
2,Payment,1779320874.816589,3508,0,1
1,NewOrder,1779320874.820149,5184,0,1
1,NewOrder,1779320874.825382,14048,0,1
4,Delivery,1779320874.839512,20292,0,1
2,Payment,1779320874.859944,5742,0,1
1,NewOrder,1779320874.865768,7517,0,1
2,Payment,1779320874.873373,6110,0,1
2,Payment,1779320874.879555,2951,0,1
1,NewOrder,1779320874.882589,13731,0,1
1,NewOrder,1779320874.896402,8042,0,1
1,NewOrder,1779320874.904501,8104,0,1
1,NewOrder,1779320874.912669,8697,0,1
1,NewOrder,1779320874.921534,7055,0,1
1,NewOrder,1779320874.928659,4398,0,1
2,Payment,1779320874.933103,4552,0,1
2,Payment,1779320874.937702,3858,0,1
1,NewOrder,1779320874.941601,6679,0,1
2,Payment,1779320874.948336,5245,0,1
4,Delivery,1779320874.953643,11952,0,1
1,NewOrder,1779320874.965641,4085,0,1
2,Payment,1779320874.969765,3327,0,1
1,NewOrder,1779320874.973131,13611,0,1
1,NewOrder,1779320874.986783,10583,0,1
2,Payment,1779320874.997405,3795,0,1
1,NewOrder,1779320875.001251,6516,0,1
3,OrderStatus,1779320875.007800,31716,0,1
3,OrderStatus,1779320875.039561,3579,0,1
1,NewOrder,1779320875.043178,4567,0,1
2,Payment,1779320875.047787,2770,0,1
4,Delivery,1779320875.050592,12281,0,1
1,NewOrder,1779320875.062935,7060,0,1
1,NewOrder,1779320875.070052,4939,0,1
1,NewOrder,1779320875.075028,8556,0,1
5,StockLevel,1779320875.083654,3247,0,1
2,Payment,1779320875.086956,4308,0,1
1,NewOrder,1779320875.091307,2925,0,1
2,Payment,1779320875.094270,1863,0,1
4,Delivery,1779320875.096169,11511,0,1
2,Payment,1779320875.107760,2434,0,1
2,Payment,1779320875.110238,1719,0,1
1,NewOrder,1779320875.111992,4446,0,1
1,NewOrder,1779320875.116502,4094,0,1
1,NewOrder,1779320875.120633,8248,0,1
2,Payment,1779320875.129005,11584,0,1
2,Payment,1779320875.140868,4605,0,1
2,Payment,1779320875.145508,2838,0,1
1,NewOrder,1779320875.148377,10144,0,1
2,Payment,1779320875.158586,25360,0,1
2,Payment,1779320875.184415,1871,0,1
1,NewOrder,1779320875.186345,14826,0,1
1,NewOrder,1779320875.201215,10431,0,1
2,Payment,1779320875.211684,1782,0,1
2,Payment,1779320875.213498,1653,0,1
1,NewOrder,1779320875.220563,19862,0,1
2,Payment,1779320875.240513,13154,0,1
2,Payment,1779320875.253744,4865,0,1
2,Payment,1779320875.258666,2588,0,1
1,NewOrder,1779320875.261356,12920,0,1
1,NewOrder,1779320875.274363,13421,0,1
1,NewOrder,1779320875.287893,11101,0,1
2,Payment,1779320875.299068,3607,0,1
2,Payment,1779320875.302805,5022,0,1
2,Payment,1779320875.307866,4824,0,1
1,NewOrder,1779320875.312923,7331,0,1
1,NewOrder,1779320875.320351,6522,0,1
2,Payment,1779320875.327896,13304,0,1
4,Delivery,1779320875.344454,14782,0,1
2,Payment,1779320875.360144,3399,0,1
1,NewOrder,1779320875.363804,6188,0,1
1,NewOrder,1779320875.370053,5132,0,1
1,NewOrder,1779320875.375282,4270,0,1
1,NewOrder,1779320875.379581,3909,0,1
1,NewOrder,1779320875.383517,4826,0,1
2,Payment,1779320875.388372,1791,0,1
5,StockLevel,1779320875.390191,1846,0,1
2,Payment,1779320875.392061,1568,0,1
3,OrderStatus,1779320875.393656,2557,0,1
1,NewOrder,1779320875.396244,5697,0,1
1,NewOrder,1779320875.401969,6511,0,1
1,NewOrder,1779320875.408536,2978,0,1
1,NewOrder,1779320875.411544,4136,0,1
1,NewOrder,1779320875.415730,5155,0,1
1,NewOrder,1779320875.420914,3250,0,1
2,Payment,1779320875.424192,2756,0,1
2,Payment,1779320875.426975,1770,0,1
1,NewOrder,1779320875.428772,3691,0,1
2,Payment,1779320875.432489,5308,0,1
1,NewOrder,1779320875.437845,7339,0,1
1,NewOrder,1779320875.445232,3817,0,1
1,NewOrder,1779320875.449077,6577,0,1
4,Delivery,1779320875.455685,13632,0,1
1,NewOrder,1779320875.469367,5168,0,1
1,NewOrder,1779320875.474569,3292,0,1
5,StockLevel,1779320875.477890,1665,0,1
1,NewOrder,1779320875.479579,3074,0,1
2,Payment,1779320875.482679,1820,0,1
1,NewOrder,1779320875.484542,4620,0,1
2,Payment,1779320875.489189,1842,0,1
3,OrderStatus,1779320875.491057,3472,0,1
2,Payment,1779320875.494557,1999,0,1
1,NewOrder,1779320875.496583,2894,0,1
2,Payment,1779320875.499505,2662,0,1
2,Payment,1779320875.502197,2044,0,1
2,Payment,1779320875.504268,2085,0,1
2,Payment,1779320875.506380,1563,0,1
2,Payment,1779320875.507972,1524,0,1
1,NewOrder,1779320875.509543,4638,0,1
1,NewOrder,1779320875.514232,3428,0,1
2,Payment,1779320875.517689,3648,0,1
1,NewOrder,1779320875.521365,4081,0,1
1,NewOrder,1779320875.525471,17680,0,1
1,NewOrder,1779320875.543188,3738,0,1
2,Payment,1779320875.546955,1549,0,1
1,NewOrder,1779320875.548537,9392,0,1
2,Payment,1779320875.557958,1391,0,1
2,Payment,1779320875.559376,1362,0,1
1,NewOrder,1779320875.560765,5989,0,1
1,NewOrder,1779320875.566785,3999,0,1
5,StockLevel,1779320875.570829,1778,0,1
3,OrderStatus,1779320875.572645,1919,0,1
2,Payment,1779320875.574593,1754,0,1
4,Delivery,1779320875.576373,10874,0,1
2,Payment,1779320875.587284,3313,0,1
1,NewOrder,1779320875.590654,7550,0,1
2,Payment,1779320875.598248,3048,0,1
1,NewOrder,1779320875.601328,6325,0,1
1,NewOrder,1779320875.607683,4370,0,1
1,NewOrder,1779320875.612084,3068,0,1
1,NewOrder,1779320875.615187,5518,0,1
1,NewOrder,1779320875.620755,8159,0,1
2,Payment,1779320875.628953,3653,0,1
4,Delivery,1779320875.632654,9929,0,1
1,NewOrder,1779320875.642632,3128,0,1
1,NewOrder,1779320875.645788,4209,0,1
2,Payment,1779320875.650026,1643,0,1
2,Payment,1779320875.651696,10891,0,1
1,NewOrder,1779320875.662623,6278,0,1
2,Payment,1779320875.668936,9008,0,1
1,NewOrder,1779320875.677983,4007,0,1
1,NewOrder,1779320875.682020,4031,0,1
1,NewOrder,1779320875.686079,4518,0,1
1,NewOrder,1779320875.690628,4159,0,1
2,Payment,1779320875.694815,2271,0,1
1,NewOrder,1779320875.697136,5430,0,1
2,Payment,1779320875.702594,1478,0,1
1,NewOrder,1779320875.704099,5078,0,1
1,NewOrder,1779320875.709207,3662,0,1
2,Payment,1779320875.712897,1439,0,1
2,Payment,1779320875.714361,1372,0,1
1,NewOrder,1779320875.715758,5381,0,1
1,NewOrder,1779320875.721166,3475,0,1
1,NewOrder,1779320875.724666,3357,0,1
1,NewOrder,1779320875.728051,2924,0,1
1,NewOrder,1779320875.731005,4095,0,1
1,NewOrder,1779320875.735146,3590,0,1
1,NewOrder,1779320875.738761,3582,0,1
2,Payment,1779320875.742369,1505,0,1
1,NewOrder,1779320875.743899,4170,0,1
1,NewOrder,1779320875.748095,5568,0,1
2,Payment,1779320875.753690,1445,0,1
1,NewOrder,1779320875.755160,3569,0,1
2,Payment,1779320875.758755,1315,0,1
1,NewOrder,1779320875.760095,7096,0,1
1,NewOrder,1779320875.767259,3400,0,1
1,NewOrder,1779320875.770694,2583,0,1
3,OrderStatus,1779320875.773305,5439,0,1
1,NewOrder,1779320875.778796,5408,0,1
2,Payment,1779320875.784237,2215,0,1
5,StockLevel,1779320875.786485,1369,0,1
1,NewOrder,1779320875.787881,4935,0,1
2,Payment,1779320875.792856,1938,0,1
1,NewOrder,1779320875.794893,5498,0,1
1,NewOrder,1779320875.800536,4521,0,1
2,Payment,1779320875.805276,4697,0,1
2,Payment,1779320875.810038,1770,0,1
1,NewOrder,1779320875.811839,4901,0,1
2,Payment,1779320875.816769,1358,0,1
1,NewOrder,1779320875.818153,4001,0,1
1,NewOrder,1779320875.822181,3833,0,1
2,Payment,1779320875.826044,1725,0,1
5,StockLevel,1779320875.827795,1771,0,1
1,NewOrder,1779320875.829589,3653,0,1
1,NewOrder,1779320875.833268,3580,0,1
1,NewOrder,1779320875.836873,4774,0,1
2,Payment,1779320875.841673,1691,0,1
5,StockLevel,1779320875.843391,1096,0,1
2,Payment,1779320875.844551,1712,0,1
2,Payment,1779320875.846340,1932,0,1
1,NewOrder,1779320875.848336,5914,0,1
2,Payment,1779320875.854277,1517,0,1
1,NewOrder,1779320875.855859,3978,0,1
2,Payment,1779320875.859864,1380,0,1
2,Payment,1779320875.861269,1587,0,1
1,NewOrder,1779320875.862950,5990,0,1
2,Payment,1779320875.869076,2013,0,1
3,OrderStatus,1779320875.871357,2309,0,1
1,NewOrder,1779320875.873955,5023,0,1
1,NewOrder,1779320875.879071,4854,0,1
2,Payment,1779320875.884023,1980,0,1
2,Payment,1779320875.886049,1389,0,1
1,NewOrder,1779320875.887460,4940,0,1
1,NewOrder,1779320875.892458,4096,0,1
3,OrderStatus,1779320875.896576,1260,0,1
1,NewOrder,1779320875.897856,4673,0,1
1,NewOrder,1779320875.902551,4288,0,1
1,NewOrder,1779320875.906860,3121,0,1
1,NewOrder,1779320875.910002,19344,0,1
1,NewOrder,1779320875.929399,3946,0,1
1,NewOrder,1779320875.933374,5902,0,1
5,StockLevel,1779320875.939305,4454,0,1
2,Payment,1779320875.943785,2706,0,1
1,NewOrder,1779320875.946518,7333,0,1
1,NewOrder,1779320875.953905,4542,0,1
2,Payment,1779320875.958477,2172,0,1
2,Payment,1779320875.960674,1550,0,1
1,NewOrder,1779320875.962246,33001,0,1
1,NewOrder,1779320875.995297,19177,0,1
2,Payment,1779320876.014526,3249,0,1
1,NewOrder,1779320876.017827,4471,0,1
1,NewOrder,1779320876.022327,5185,0,1
3,OrderStatus,1779320876.027540,1415,0,1
1,NewOrder,1779320876.028976,6181,0,1
2,Payment,1779320876.035184,1602,0,1
1,NewOrder,1779320876.036808,5684,0,1
2,Payment,1779320876.042517,1509,0,1
2,Payment,1779320876.044050,1556,0,1
1,NewOrder,1779320876.045712,5652,0,1
4,Delivery,1779320876.051398,16903,0,1
5,StockLevel,1779320876.068336,1434,0,1
2,Payment,1779320876.069791,1650,0,1
1,NewOrder,1779320876.071465,3347,0,1
1,NewOrder,1779320876.074836,11779,0,1
2,Payment,1779320876.086643,3079,0,1
1,NewOrder,1779320876.089764,10398,0,1
1,NewOrder,1779320876.100201,5094,0,1
2,Payment,1779320876.105336,2338,0,1
1,NewOrder,1779320876.107698,5261,0,1
1,NewOrder,1779320876.112984,5169,0,1
1,NewOrder,1779320876.118174,2711,0,1
1,NewOrder,1779320876.120908,5050,0,1
1,NewOrder,1779320876.125979,5720,0,1
4,Delivery,1779320876.131748,9416,0,1
1,NewOrder,1779320876.141187,4882,0,1
2,Payment,1779320876.146092,1515,0,1
1,NewOrder,1779320876.147646,3526,0,1
2,Payment,1779320876.151195,1397,0,1
2,Payment,1779320876.152628,1560,0,1
1,NewOrder,1779320876.154212,3581,0,1
1,NewOrder,1779320876.157816,6520,0,1
1,NewOrder,1779320876.164360,5700,0,1
2,Payment,1779320876.170083,1762,0,1
1,NewOrder,1779320876.171868,3827,0,1
3,OrderStatus,1779320876.175733,1717,0,1
4,Delivery,1779320876.177471,10095,0,1
2,Payment,1779320876.187592,1344,0,1
2,Payment,1779320876.188958,1279,0,1
2,Payment,1779320876.190259,1880,0,1
1,NewOrder,1779320876.192160,5906,0,1
1,NewOrder,1779320876.198089,4553,0,1
1,NewOrder,1779320876.202664,5210,0,1
2,Payment,1779320876.207897,2502,0,1
1,NewOrder,1779320876.210441,3818,0,1
2,Payment,1779320876.214280,1498,0,1
1,NewOrder,1779320876.215804,3483,0,1
1,NewOrder,1779320876.219311,3534,0,1
2,Payment,1779320876.222866,2902,0,1
1,NewOrder,1779320876.225792,2986,0,1
5,StockLevel,1779320876.228801,1307,0,1
1,NewOrder,1779320876.230145,2711,0,1
2,Payment,1779320876.232878,2358,0,1
2,Payment,1779320876.235270,1735,0,1
2,Payment,1779320876.237048,1885,0,1
4,Delivery,1779320876.238960,14677,0,1
1,NewOrder,1779320876.253809,11875,0,1
2,Payment,1779320876.265743,4904,0,1
2,Payment,1779320876.270680,2667,0,1
3,OrderStatus,1779320876.273373,3974,0,1
1,NewOrder,1779320876.277372,11384,0,1
1,NewOrder,1779320876.288787,7972,0,1
1,NewOrder,1779320876.296790,4388,0,1
2,Payment,1779320876.301203,3374,0,1
1,NewOrder,1779320876.304602,4794,0,1
2,Payment,1779320876.309434,1436,0,1
1,NewOrder,1779320876.310892,4362,0,1
1,NewOrder,1779320876.315279,3578,0,1
1,NewOrder,1779320876.318881,4402,0,1
3,OrderStatus,1779320876.323305,1272,0,1
2,Payment,1779320876.324596,1801,0,1
1,NewOrder,1779320876.326441,3295,0,1
2,Payment,1779320876.329757,1251,0,1
3,OrderStatus,1779320876.331046,5438,0,1
1,NewOrder,1779320876.336507,4081,0,1
1,NewOrder,1779320876.340611,4482,0,1
2,Payment,1779320876.345151,1939,0,1
2,Payment,1779320876.347130,1804,0,1
2,Payment,1779320876.348955,1274,0,1
1,NewOrder,1779320876.350250,4626,0,1
2,Payment,1779320876.354899,1739,0,1
3,OrderStatus,1779320876.356659,8918,0,1
3,OrderStatus,1779320876.365605,7188,0,1
2,Payment,1779320876.372840,2950,0,1
5,StockLevel,1779320876.375835,5421,0,1
2,Payment,1779320876.381282,3310,0,1
2,Payment,1779320876.384619,1836,0,1
1,NewOrder,1779320876.386478,7344,0,1
1,NewOrder,1779320876.393879,7312,0,1
1,NewOrder,1779320876.401222,6254,0,1
3,OrderStatus,1779320876.407503,1635,0,1
5,StockLevel,1779320876.409159,1298,0,1
3,OrderStatus,1779320876.410480,1291,0,1
1,NewOrder,1779320876.411792,7662,0,1
2,Payment,1779320876.419483,1909,0,1
2,Payment,1779320876.421428,1498,0,1
1,NewOrder,1779320876.422949,3595,0,1
1,NewOrder,1779320876.426567,6089,0,1
1,NewOrder,1779320876.432681,5315,0,1
1,NewOrder,1779320876.438039,7822,0,1
1,NewOrder,1779320876.445887,5562,0,1
2,Payment,1779320876.451479,2067,0,1
2,Payment,1779320876.453573,3538,0,1
1,NewOrder,1779320876.457139,9545,0,1
4,Delivery,1779320876.466849,13931,0,1
2,Payment,1779320876.481048,2296,0,1
1,NewOrder,1779320876.483388,4985,0,1
2,Payment,1779320876.488427,1873,0,1
2,Payment,1779320876.490331,1634,0,1
1,NewOrder,1779320876.491992,6363,0,1
2,Payment,1779320876.498403,8985,0,1
5,StockLevel,1779320876.507467,1502,0,1
1,NewOrder,1779320876.509005,4184,0,1
1,NewOrder,1779320876.513221,8032,0,1
2,Payment,1779320876.521304,2248,0,1
2,Payment,1779320876.523585,10714,0,1
2,Payment,1779320876.534476,4089,0,1
1,NewOrder,1779320876.539018,5147,0,1
3,OrderStatus,1779320876.544239,2064,0,1
2,Payment,1779320876.546365,1727,0,1
1,NewOrder,1779320876.548133,6051,0,1
2,Payment,1779320876.554258,6781,0,1
2,Payment,1779320876.561256,10683,0,1
2,Payment,1779320876.571984,2413,0,1
5,StockLevel,1779320876.574457,3624,0,1
2,Payment,1779320876.578234,4296,0,1
2,Payment,1779320876.582575,2001,0,1
2,Payment,1779320876.584606,2050,0,1
2,Payment,1779320876.586686,1555,0,1
3,OrderStatus,1779320876.588271,1579,0,1
2,Payment,1779320876.589875,3992,0,1
3,OrderStatus,1779320876.593898,2277,0,1
2,Payment,1779320876.596201,1569,0,1
2,Payment,1779320876.597794,2180,0,1
1,NewOrder,1779320876.600001,5360,0,1
1,NewOrder,1779320876.605388,3955,0,1
2,Payment,1779320876.609366,1284,0,1
1,NewOrder,1779320876.610673,3263,0,1
1,NewOrder,1779320876.613957,4398,0,1
1,NewOrder,1779320876.618377,2962,0,1
2,Payment,1779320876.621360,1408,0,1
2,Payment,1779320876.622791,3198,0,1
2,Payment,1779320876.626028,1799,0,1
1,NewOrder,1779320876.627850,5505,0,1
2,Payment,1779320876.633379,1725,0,1
1,NewOrder,1779320876.635143,4524,0,1
1,NewOrder,1779320876.639689,4084,0,1
1,NewOrder,1779320876.643797,5474,0,1
1,NewOrder,1779320876.649296,5560,0,1
3,OrderStatus,1779320876.654882,7482,0,1
2,Payment,1779320876.662393,1870,0,1
1,NewOrder,1779320876.664288,6288,0,1
2,Payment,1779320876.670634,1752,0,1
5,StockLevel,1779320876.672437,1378,0,1
1,NewOrder,1779320876.673838,4058,0,1
1,NewOrder,1779320876.677925,2874,0,1
2,Payment,1779320876.680826,1568,0,1
3,OrderStatus,1779320876.682439,1147,0,1
2,Payment,1779320876.683626,1537,0,1
2,Payment,1779320876.685189,1855,0,1
2,Payment,1779320876.687073,2064,0,1
1,NewOrder,1779320876.689179,5083,0,1
1,NewOrder,1779320876.694291,3337,0,1
1,NewOrder,1779320876.697656,5915,0,1
1,NewOrder,1779320876.703628,4218,0,1
2,Payment,1779320876.707873,1780,0,1
2,Payment,1779320876.709679,1427,0,1
3,OrderStatus,1779320876.711189,1641,0,1
1,NewOrder,1779320876.712851,5339,0,1
1,NewOrder,1779320876.718231,4306,0,1
1,NewOrder,1779320876.722560,3510,0,1
2,Payment,1779320876.726093,1708,0,1
2,Payment,1779320876.727840,1634,0,1
1,NewOrder,1779320876.729496,13134,0,1
2,Payment,1779320876.742666,1479,0,1
2,Payment,1779320876.744170,7293,0,1
1,NewOrder,1779320876.751522,7166,0,1
2,Payment,1779320876.758742,4927,0,1
2,Payment,1779320876.763717,34312,0,1
1,NewOrder,1779320876.799175,8802,0,1
2,Payment,1779320876.808023,4567,0,1
4,Delivery,1779320876.812624,10316,0,1
2,Payment,1779320876.822973,1456,0,1
1,NewOrder,1779320876.824455,4933,0,1
1,NewOrder,1779320876.829433,2500,0,1
1,NewOrder,1779320876.831956,3210,0,1
1,NewOrder,1779320876.835189,3380,0,1
1,NewOrder,1779320876.838593,3405,0,1
5,StockLevel,1779320876.842038,1269,0,1
1,NewOrder,1779320876.843344,5409,0,1
2,Payment,1779320876.848777,1401,0,1
2,Payment,1779320876.850201,1364,0,1
2,Payment,1779320876.851587,1240,0,1
1,NewOrder,1779320876.852848,4040,0,1
2,Payment,1779320876.856928,1180,0,1
1,NewOrder,1779320876.858144,3415,0,1
1,NewOrder,1779320876.861582,3268,0,1
1,NewOrder,1779320876.864872,3925,0,1
1,NewOrder,1779320876.868836,4043,0,1
2,Payment,1779320876.872901,1370,0,1
1,NewOrder,1779320876.874293,3112,0,1
1,NewOrder,1779320876.877445,3090,0,1
1,NewOrder,1779320876.880556,5401,0,1
2,Payment,1779320876.885984,1417,0,1
1,NewOrder,1779320876.887446,6351,0,1
1,NewOrder,1779320876.893855,5750,0,1
2,Payment,1779320876.899676,1753,0,1
2,Payment,1779320876.901457,1213,0,1
4,Delivery,1779320876.902692,10094,0,1
2,Payment,1779320876.912840,1864,0,1
4,Delivery,1779320876.914751,13945,0,1
4,Delivery,1779320876.928786,11089,0,1
2,Payment,1779320876.939945,2195,0,1
2,Payment,1779320876.942173,2197,0,1
2,Payment,1779320876.944400,2643,0,1
1,NewOrder,1779320876.947070,7779,0,1
1,NewOrder,1779320876.954896,3375,0,1
