Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1777775560.044284,3105,0,1
2,Payment,1777775560.047431,1005,0,1
2,Payment,1777775560.048468,14501,0,1
2,Payment,1777775560.063052,1022,0,1
3,OrderStatus,1777775560.064106,117640,0,1
1,NewOrder,1777775560.181887,6951,0,1
1,NewOrder,1777775560.188885,5640,0,1
1,NewOrder,1777775560.194565,2821,0,1
1,NewOrder,1777775560.197417,1386509,0,1
2,Payment,1777775561.585211,29447,0,1
1,NewOrder,1777775561.614883,6852,0,1
1,NewOrder,1777775561.621787,8966,0,1
2,Payment,1777775561.632193,8640,0,1
1,NewOrder,1777775561.640949,4992,0,1
1,NewOrder,1777775561.645983,11753,0,1
1,NewOrder,1777775561.657774,2154,0,1
1,NewOrder,1777775561.659957,11627,0,1
1,NewOrder,1777775561.671621,8799,0,1
2,Payment,1777775561.680454,9903,0,1
1,NewOrder,1777775561.690396,9443,0,1
2,Payment,1777775561.699873,10802,0,1
2,Payment,1777775561.710723,8826,0,1
2,Payment,1777775561.719600,5478,0,1
1,NewOrder,1777775561.725134,1493037,0,1
1,NewOrder,1777775563.219137,10401,0,1
1,NewOrder,1777775563.229683,4044,0,1
1,NewOrder,1777775563.233763,6419,0,1
2,Payment,1777775563.240221,6374,0,1
2,Payment,1777775563.246697,1691,0,1
5,StockLevel,1777775563.248421,46130,0,1
2,Payment,1777775563.294627,10624,0,1
1,NewOrder,1777775563.305297,4224,0,1
1,NewOrder,1777775563.309562,3126,0,1
1,NewOrder,1777775563.312736,5774,0,1
2,Payment,1777775563.318542,8482,0,1
1,NewOrder,1777775563.327092,4007,0,1
1,NewOrder,1777775563.331135,2884,0,1
1,NewOrder,1777775563.334048,1429766,0,1
2,Payment,1777775564.765135,9841,0,1
4,Delivery,1777775564.775176,761471,0,1
1,NewOrder,1777775565.536753,13925,0,1
2,Payment,1777775565.550746,16599,0,1
1,NewOrder,1777775565.567404,5103,0,1
2,Payment,1777775565.572553,8629,0,1
1,NewOrder,1777775565.581236,3025,0,1
1,NewOrder,1777775565.584293,6002,0,1
1,NewOrder,1777775565.590450,5192,0,1
1,NewOrder,1777775565.595672,5566,0,1
1,NewOrder,1777775565.601269,1470997,0,1
1,NewOrder,1777775567.074241,10054,0,1
2,Payment,1777775567.084600,9259,0,1
2,Payment,1777775567.094871,1688,0,1
1,NewOrder,1777775567.096646,3425,0,1
1,NewOrder,1777775567.100295,5196,0,1
2,Payment,1777775567.105570,14381,0,1
1,NewOrder,1777775567.120032,4605,0,1
2,Payment,1777775567.124685,12954,0,1
2,Payment,1777775567.137718,6303,0,1
2,Payment,1777775567.144109,12905,0,1
1,NewOrder,1777775567.157109,3515,0,1
1,NewOrder,1777775567.160675,6537,0,1
1,NewOrder,1777775567.167252,3064,0,1
2,Payment,1777775567.170352,1230,0,1
1,NewOrder,1777775567.171617,1440463,0,1
1,NewOrder,1777775568.613047,7508,0,1
1,NewOrder,1777775568.620904,5289,0,1
3,OrderStatus,1777775568.626223,53807,0,1
1,NewOrder,1777775568.680534,11681,0,1
2,Payment,1777775568.692456,17098,0,1
1,NewOrder,1777775568.709782,7271,0,1
1,NewOrder,1777775568.717322,3672,0,1
2,Payment,1777775568.721213,10624,0,1
1,NewOrder,1777775568.732289,7638,0,1
2,Payment,1777775568.740406,8287,0,1
2,Payment,1777775568.748753,914,0,1
2,Payment,1777775568.749692,6960,0,1
2,Payment,1777775568.756688,8206,0,1
2,Payment,1777775568.764978,1014,0,1
1,NewOrder,1777775568.766042,3062,0,1
5,StockLevel,1777775568.769130,49532,0,1
1,NewOrder,1777775568.818749,1435332,0,1
2,Payment,1777775570.255928,8455,0,1
2,Payment,1777775570.264617,13379,0,1
2,Payment,1777775570.278098,7077,0,1
1,NewOrder,1777775570.285227,6868,0,1
1,NewOrder,1777775570.292126,2964,0,1
1,NewOrder,1777775570.295113,4665,0,1
1,NewOrder,1777775570.299817,2354,0,1
1,NewOrder,1777775570.302192,5702,0,1
2,Payment,1777775570.307931,4349,0,1
4,Delivery,1777775570.312314,799036,0,1
4,Delivery,1777775571.111512,762001,0,1
2,Payment,1777775571.873801,1449110,0,1
2,Payment,1777775573.324341,5805,0,1
2,Payment,1777775573.330320,997,0,1
1,NewOrder,1777775573.331343,11467,0,1
1,NewOrder,1777775573.342885,4662,0,1
2,Payment,1777775573.347586,913,0,1
1,NewOrder,1777775573.348528,6025,0,1
4,Delivery,1777775573.354593,766443,0,1
2,Payment,1777775574.121120,9665,0,1
1,NewOrder,1777775574.130834,3780,0,1
1,NewOrder,1777775574.134642,4341,0,1
2,Payment,1777775574.139007,5943,0,1
2,Payment,1777775574.144981,728,0,1
2,Payment,1777775574.145729,5567,0,1
1,NewOrder,1777775574.151323,5467,0,1
2,Payment,1777775574.156815,2282,0,1
2,Payment,1777775574.159126,5551,0,1
1,NewOrder,1777775574.164706,1513297,0,1
1,NewOrder,1777775575.679441,9029,0,1
1,NewOrder,1777775575.688597,4672,0,1
1,NewOrder,1777775575.693294,3487,0,1
1,NewOrder,1777775575.696805,3514,0,1
1,NewOrder,1777775575.700342,5626,0,1
2,Payment,1777775575.705990,15087,0,1
1,NewOrder,1777775575.721206,3947,0,1
1,NewOrder,1777775575.725184,3872,0,1
2,Payment,1777775575.729090,1814,0,1
2,Payment,1777775575.730926,686,0,1
2,Payment,1777775575.731632,665,0,1
2,Payment,1777775575.732316,6090,0,1
3,OrderStatus,1777775575.738436,50523,0,1
2,Payment,1777775575.789023,8895,0,1
1,NewOrder,1777775575.797954,1551529,0,1
4,Delivery,1777775577.351095,782660,0,1
3,OrderStatus,1777775578.133989,59839,0,1
1,NewOrder,1777775578.193898,6291,0,1
2,Payment,1777775578.200270,2542,0,1
5,StockLevel,1777775578.202881,44225,0,1
1,NewOrder,1777775578.247171,6027,0,1
2,Payment,1777775578.253238,9363,0,1
2,Payment,1777775578.262634,1867,0,1
1,NewOrder,1777775578.264527,3912,0,1
1,NewOrder,1777775578.268464,7002,0,1
1,NewOrder,1777775578.275502,4979,0,1
1,NewOrder,1777775578.280509,4362,0,1
1,NewOrder,1777775578.284901,1577647,0,1
2,Payment,1777775579.864444,20282,0,1
2,Payment,1777775579.884959,7228,0,1
1,NewOrder,1777775579.892232,6920,0,1
2,Payment,1777775579.899187,9736,0,1
4,Delivery,1777775579.909107,764034,0,1
1,NewOrder,1777775580.673221,4467,0,1
2,Payment,1777775580.677730,972,0,1
2,Payment,1777775580.678728,8985,0,1
1,NewOrder,1777775580.687742,4499,0,1
2,Payment,1777775580.692267,5852,0,1
2,Payment,1777775580.698146,4967,0,1
3,OrderStatus,1777775580.703141,43359,0,1
2,Payment,1777775580.746569,9137,0,1
4,Delivery,1777775580.755747,782651,0,1
4,Delivery,1777775581.538482,2592010,0,1
1,NewOrder,1777775584.134440,17051,0,1
2,Payment,1777775584.151629,4905,0,1
1,NewOrder,1777775584.156593,7601,0,1
5,StockLevel,1777775584.164249,57392,0,1
2,Payment,1777775584.221701,14263,0,1
2,Payment,1777775584.236005,773,0,1
2,Payment,1777775584.236801,8520,0,1
1,NewOrder,1777775584.245356,12189,0,1
2,Payment,1777775584.257575,1130,0,1
2,Payment,1777775584.258726,7119,0,1
1,NewOrder,1777775584.265872,5419,0,1
1,NewOrder,1777775584.271314,1510793,0,1
1,NewOrder,1777775585.786375,15047,0,1
1,NewOrder,1777775585.801655,5484,0,1
1,NewOrder,1777775585.807174,12118,0,1
5,StockLevel,1777775585.819336,58267,0,1
2,Payment,1777775585.877667,13292,0,1
2,Payment,1777775585.891150,1337,0,1
