Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1779576775.350199,3867,0,1
1,NewOrder,1779576775.354098,6438,0,1
2,Payment,1779576775.360569,3715,0,1
2,Payment,1779576775.364316,1473,0,1
1,NewOrder,1779576775.365816,6888,0,1
1,NewOrder,1779576775.372773,6880,0,1
4,Delivery,1779576775.379777,35365,0,1
2,Payment,1779576775.415246,3685,0,1
1,NewOrder,1779576775.418974,3996,0,1
2,Payment,1779576775.423038,2916,0,1
2,Payment,1779576775.425991,2221,0,1
4,Delivery,1779576775.428244,51516,0,1
2,Payment,1779576775.479883,5064,0,1
2,Payment,1779576775.484995,3184,0,1
2,Payment,1779576775.488303,2504,0,1
1,NewOrder,1779576775.490863,3880,0,1
1,NewOrder,1779576775.494783,5795,0,1
2,Payment,1779576775.500671,4481,0,1
2,Payment,1779576775.505194,2997,0,1
2,Payment,1779576775.508226,2011,0,1
1,NewOrder,1779576775.510274,9936,0,1
1,NewOrder,1779576775.520279,6775,0,1
2,Payment,1779576775.527187,3337,0,1
2,Payment,1779576775.530571,2007,0,1
1,NewOrder,1779576775.532635,6974,0,1
2,Payment,1779576775.539660,5517,0,1
1,NewOrder,1779576775.545238,5852,0,1
1,NewOrder,1779576775.551153,5164,0,1
1,NewOrder,1779576775.556351,4336,0,1
2,Payment,1779576775.560740,2857,0,1
2,Payment,1779576775.563648,1720,0,1
2,Payment,1779576775.565398,1539,0,1
3,OrderStatus,1779576775.566964,7173,0,1
2,Payment,1779576775.574180,2358,0,1
1,NewOrder,1779576775.576574,5283,0,1
1,NewOrder,1779576775.581908,5665,0,1
1,NewOrder,1779576775.587697,6453,0,1
4,Delivery,1779576775.594391,14520,0,1
2,Payment,1779576775.609108,2264,0,1
1,NewOrder,1779576775.611431,9356,0,1
1,NewOrder,1779576775.620841,11447,0,1
2,Payment,1779576775.632370,9711,0,1
1,NewOrder,1779576775.642150,5526,0,1
2,Payment,1779576775.647718,7570,0,1
1,NewOrder,1779576775.655367,9031,0,1
5,StockLevel,1779576775.664487,1492,0,1
3,OrderStatus,1779576775.666007,7553,0,1
1,NewOrder,1779576775.673659,7056,0,1
1,NewOrder,1779576775.680760,5304,0,1
5,StockLevel,1779576775.686100,2195,0,1
2,Payment,1779576775.688342,5526,0,1
1,NewOrder,1779576775.693902,5646,0,1
1,NewOrder,1779576775.699584,5722,0,1
2,Payment,1779576775.705368,2207,0,1
2,Payment,1779576775.707605,1431,0,1
1,NewOrder,1779576775.709064,3103,0,1
1,NewOrder,1779576775.712195,7320,0,1
