Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1779399818.478420,6784,0,1
2,Payment,1779399818.485240,7940,0,1
2,Payment,1779399818.493271,5070,0,1
1,NewOrder,1779399818.498444,6851,0,1
1,NewOrder,1779399818.505334,7440,0,1
5,StockLevel,1779399818.512819,1830,0,1
1,NewOrder,1779399818.514748,6638,0,1
2,Payment,1779399818.521431,14001,0,1
2,Payment,1779399818.535530,4404,0,1
2,Payment,1779399818.540014,3024,0,1
1,NewOrder,1779399818.543080,11411,0,1
1,NewOrder,1779399818.554567,14952,0,1
2,Payment,1779399818.569628,16775,0,1
3,OrderStatus,1779399818.586474,171964,0,1
5,StockLevel,1779399818.764448,83268,0,1
1,NewOrder,1779399818.848058,80982,0,1
5,StockLevel,1779399818.929491,20372,0,1
1,NewOrder,1779399818.949957,76594,0,1
1,NewOrder,1779399819.026636,35627,0,1
2,Payment,1779399819.062370,10352,0,1
1,NewOrder,1779399819.072819,23635,0,1
2,Payment,1779399819.096555,8150,0,1
1,NewOrder,1779399819.104765,30386,0,1
1,NewOrder,1779399819.135257,20025,0,1
2,Payment,1779399819.155926,23456,0,1
1,NewOrder,1779399819.179718,13882,0,1
2,Payment,1779399819.193708,4866,0,1
1,NewOrder,1779399819.198632,9217,0,1
2,Payment,1779399819.208018,12498,0,1
2,Payment,1779399819.220629,5922,0,1
4,Delivery,1779399819.226637,43599,0,1
2,Payment,1779399819.270362,7681,0,1
4,Delivery,1779399819.278142,22348,0,1
1,NewOrder,1779399819.300552,15722,0,1
1,NewOrder,1779399819.316360,6685,0,1
1,NewOrder,1779399819.323114,4813,0,1
1,NewOrder,1779399819.327965,11204,0,1
1,NewOrder,1779399819.339258,40878,0,1
2,Payment,1779399819.380235,11136,0,1
2,Payment,1779399819.391450,4531,0,1
2,Payment,1779399819.396033,13444,0,1
5,StockLevel,1779399819.409569,4014,0,1
1,NewOrder,1779399819.413637,13052,0,1
3,OrderStatus,1779399819.426746,9981,0,1
2,Payment,1779399819.436787,9426,0,1
1,NewOrder,1779399819.446267,18216,0,1
1,NewOrder,1779399819.464539,36729,0,1
1,NewOrder,1779399819.501357,6009,0,1
1,NewOrder,1779399819.507439,10720,0,1
1,NewOrder,1779399819.518214,12410,0,1
1,NewOrder,1779399819.530683,8352,0,1
2,Payment,1779399819.539183,3838,0,1
1,NewOrder,1779399819.543061,10244,0,1
2,Payment,1779399819.553365,5311,0,1
1,NewOrder,1779399819.558808,18663,0,1
1,NewOrder,1779399819.577570,16841,0,1
2,Payment,1779399819.594487,11090,0,1
1,NewOrder,1779399819.605672,5445,0,1
1,NewOrder,1779399819.611199,8806,0,1
2,Payment,1779399819.620112,2832,0,1
2,Payment,1779399819.623031,2121,0,1
5,StockLevel,1779399819.625273,3689,0,1
2,Payment,1779399819.629041,10058,0,1
1,NewOrder,1779399819.639222,10556,0,1
2,Payment,1779399819.649915,5400,0,1
1,NewOrder,1779399819.655412,16268,0,1
2,Payment,1779399819.671915,4298,0,1
1,NewOrder,1779399819.676338,8342,0,1
1,NewOrder,1779399819.685027,14002,0,1
1,NewOrder,1779399819.699228,10196,0,1
5,StockLevel,1779399819.709557,2669,0,1
2,Payment,1779399819.712274,5093,0,1
2,Payment,1779399819.717436,4401,0,1
2,Payment,1779399819.721952,5375,0,1
2,Payment,1779399819.727412,3984,0,1
1,NewOrder,1779399819.731438,8694,0,1
2,Payment,1779399819.740218,4988,0,1
3,OrderStatus,1779399819.745258,4939,0,1
1,NewOrder,1779399819.750245,7504,0,1
1,NewOrder,1779399819.757840,5106,0,1
1,NewOrder,1779399819.763036,6038,0,1
5,StockLevel,1779399819.769278,3553,0,1
2,Payment,1779399819.772926,7706,0,1
1,NewOrder,1779399819.780721,7082,0,1
1,NewOrder,1779399819.787859,10913,0,1
2,Payment,1779399819.798846,5828,0,1
1,NewOrder,1779399819.804723,12351,0,1
3,OrderStatus,1779399819.817238,8619,0,1
2,Payment,1779399819.826024,6001,0,1
1,NewOrder,1779399819.832114,11787,0,1
2,Payment,1779399819.844009,4668,0,1
2,Payment,1779399819.848730,2923,0,1
2,Payment,1779399819.851730,3605,0,1
1,NewOrder,1779399819.855373,7606,0,1
2,Payment,1779399819.863026,3270,0,1
2,Payment,1779399819.866337,2321,0,1
2,Payment,1779399819.868715,3560,0,1
2,Payment,1779399819.872316,3717,0,1
1,NewOrder,1779399819.876076,6937,0,1
1,NewOrder,1779399819.883057,7207,0,1
4,Delivery,1779399819.890305,16251,0,1
1,NewOrder,1779399819.906632,4416,0,1
3,OrderStatus,1779399819.911136,3762,0,1
1,NewOrder,1779399819.914934,6822,0,1
1,NewOrder,1779399819.921821,8704,0,1
2,Payment,1779399819.930569,2467,0,1
2,Payment,1779399819.933072,2946,0,1
2,Payment,1779399819.936064,2561,0,1
1,NewOrder,1779399819.938672,8581,0,1
1,NewOrder,1779399819.947310,5648,0,1
5,StockLevel,1779399819.953014,1355,0,1
2,Payment,1779399819.954417,2585,0,1
1,NewOrder,1779399819.957036,5226,0,1
2,Payment,1779399819.962317,1816,0,1
1,NewOrder,1779399819.964165,7607,0,1
1,NewOrder,1779399819.971833,6090,0,1
1,NewOrder,1779399819.977960,3847,0,1
2,Payment,1779399819.981841,2929,0,1
2,Payment,1779399819.984829,2072,0,1
3,OrderStatus,1779399819.986937,8194,0,1
2,Payment,1779399819.995172,5679,0,1
2,Payment,1779399820.001008,6020,0,1
1,NewOrder,1779399820.007069,8276,0,1
1,NewOrder,1779399820.015509,9443,0,1
1,NewOrder,1779399820.025009,6443,0,1
2,Payment,1779399820.031512,6664,0,1
5,StockLevel,1779399820.038236,1673,0,1
1,NewOrder,1779399820.039943,5831,0,1
3,OrderStatus,1779399820.045829,5920,0,1
1,NewOrder,1779399820.051791,11614,0,1
5,StockLevel,1779399820.063442,843,0,1
1,NewOrder,1779399820.064315,8906,0,1
2,Payment,1779399820.073260,2871,0,1
2,Payment,1779399820.076169,2937,0,1
1,NewOrder,1779399820.079179,6620,0,1
2,Payment,1779399820.085837,1939,0,1
1,NewOrder,1779399820.087841,6597,0,1
1,NewOrder,1779399820.094475,8302,0,1
2,Payment,1779399820.102870,3047,0,1
2,Payment,1779399820.105953,3115,0,1
4,Delivery,1779399820.109125,14383,0,1
1,NewOrder,1779399820.123558,203139,0,1
1,NewOrder,1779399820.330917,33095,0,1
1,NewOrder,1779399820.364070,13232,0,1
4,Delivery,1779399820.377347,41027,0,1
3,OrderStatus,1779399820.418420,45355,0,1
1,NewOrder,1779399820.463835,12282,0,1
2,Payment,1779399820.476405,4455,0,1
2,Payment,1779399820.480896,3523,0,1
2,Payment,1779399820.484452,4299,0,1
1,NewOrder,1779399820.489739,6245,0,1
1,NewOrder,1779399820.496024,8716,0,1
1,NewOrder,1779399820.504774,12564,0,1
1,NewOrder,1779399820.517400,6795,0,1
1,NewOrder,1779399820.524233,14271,0,1
1,NewOrder,1779399820.539071,21629,0,1
2,Payment,1779399820.560777,8944,0,1
2,Payment,1779399820.569826,2957,0,1
2,Payment,1779399820.572828,6325,0,1
1,NewOrder,1779399820.579204,14289,0,1
2,Payment,1779399820.593558,7083,0,1
1,NewOrder,1779399820.600797,12244,0,1
2,Payment,1779399820.613137,4119,0,1
1,NewOrder,1779399820.617320,6558,0,1
2,Payment,1779399820.623943,1832,0,1
2,Payment,1779399820.626461,5375,0,1
1,NewOrder,1779399820.632319,13521,0,1
2,Payment,1779399820.646461,12111,0,1
2,Payment,1779399820.659086,3924,0,1
1,NewOrder,1779399820.663208,6906,0,1
2,Payment,1779399820.670631,4161,0,1
1,NewOrder,1779399820.674879,4385,0,1
2,Payment,1779399820.679328,2389,0,1
1,NewOrder,1779399820.681812,5264,0,1
2,Payment,1779399820.687118,3212,0,1
1,NewOrder,1779399820.690368,7295,0,1
1,NewOrder,1779399820.697758,8174,0,1
1,NewOrder,1779399820.706006,7922,0,1
3,OrderStatus,1779399820.713988,11930,0,1
2,Payment,1779399820.725979,5796,0,1
1,NewOrder,1779399820.731826,14725,0,1
1,NewOrder,1779399820.746612,4958,0,1
2,Payment,1779399820.751616,2632,0,1
1,NewOrder,1779399820.754306,6539,0,1
2,Payment,1779399820.760911,2854,0,1
2,Payment,1779399820.763828,3374,0,1
2,Payment,1779399820.767241,2803,0,1
1,NewOrder,1779399820.770722,4964,0,1
2,Payment,1779399820.775820,2613,0,1
1,NewOrder,1779399820.778558,8267,0,1
2,Payment,1779399820.787013,3013,0,1
2,Payment,1779399820.790071,2698,0,1
2,Payment,1779399820.792806,5298,0,1
2,Payment,1779399820.798377,2194,0,1
2,Payment,1779399820.800663,5564,0,1
2,Payment,1779399820.806325,5980,0,1
5,StockLevel,1779399820.812371,2490,0,1
2,Payment,1779399820.814917,3737,0,1
1,NewOrder,1779399820.818846,7749,0,1
2,Payment,1779399820.826663,3516,0,1
2,Payment,1779399820.830223,4899,0,1
1,NewOrder,1779399820.835173,7242,0,1
1,NewOrder,1779399820.842527,8117,0,1
3,OrderStatus,1779399820.850762,3595,0,1
1,NewOrder,1779399820.854401,6168,0,1
2,Payment,1779399820.860710,3907,0,1
2,Payment,1779399820.864664,4295,0,1
2,Payment,1779399820.869034,4218,0,1
1,NewOrder,1779399820.873353,5681,0,1
1,NewOrder,1779399820.879108,4256,0,1
2,Payment,1779399820.883404,3122,0,1
2,Payment,1779399820.886562,3347,0,1
2,Payment,1779399820.889945,2586,0,1
2,Payment,1779399820.892567,2184,0,1
2,Payment,1779399820.894805,2642,0,1
2,Payment,1779399820.897504,4687,0,1
4,Delivery,1779399820.902243,16380,0,1
1,NewOrder,1779399820.919122,7217,0,1
2,Payment,1779399820.926462,2390,0,1
2,Payment,1779399820.928910,3226,0,1
5,StockLevel,1779399820.932204,1259,0,1
2,Payment,1779399820.933513,3572,0,1
1,NewOrder,1779399820.937163,9717,0,1
1,NewOrder,1779399820.946939,4595,0,1
1,NewOrder,1779399820.951574,7402,0,1
2,Payment,1779399820.959075,2634,0,1
2,Payment,1779399820.961745,4434,0,1
2,Payment,1779399820.966221,2510,0,1
2,Payment,1779399820.968764,2379,0,1
1,NewOrder,1779399820.971172,8195,0,1
2,Payment,1779399820.979416,2500,0,1
1,NewOrder,1779399820.981947,3963,0,1
2,Payment,1779399820.985939,1659,0,1
2,Payment,1779399820.987639,2688,0,1
2,Payment,1779399820.990356,3317,0,1
2,Payment,1779399820.993704,4624,0,1
1,NewOrder,1779399820.998369,6102,0,1
2,Payment,1779399821.004519,2903,0,1
2,Payment,1779399821.007453,2691,0,1
2,Payment,1779399821.010174,2668,0,1
3,OrderStatus,1779399821.012870,3073,0,1
2,Payment,1779399821.015971,2037,0,1
1,NewOrder,1779399821.018038,4239,0,1
2,Payment,1779399821.022357,1947,0,1
2,Payment,1779399821.024334,2828,0,1
1,NewOrder,1779399821.027191,3669,0,1
1,NewOrder,1779399821.030889,8562,0,1
1,NewOrder,1779399821.039507,5593,0,1
2,Payment,1779399821.045388,4591,0,1
2,Payment,1779399821.050021,3753,0,1
1,NewOrder,1779399821.053804,6025,0,1
2,Payment,1779399821.059929,8535,0,1
2,Payment,1779399821.068502,3844,0,1
1,NewOrder,1779399821.072406,7964,0,1
1,NewOrder,1779399821.080429,21061,0,1
4,Delivery,1779399821.101553,22219,0,1
1,NewOrder,1779399821.123828,9931,0,1
5,StockLevel,1779399821.133795,1172,0,1
1,NewOrder,1779399821.134992,3493,0,1
2,Payment,1779399821.138513,7441,0,1
1,NewOrder,1779399821.145998,7035,0,1
1,NewOrder,1779399821.153070,4757,0,1
1,NewOrder,1779399821.157856,7526,0,1
2,Payment,1779399821.165417,5404,0,1
1,NewOrder,1779399821.170855,7646,0,1
2,Payment,1779399821.178534,2340,0,1
1,NewOrder,1779399821.180926,7550,0,1
1,NewOrder,1779399821.188529,11302,0,1
2,Payment,1779399821.199919,7452,0,1
1,NewOrder,1779399821.207419,7009,0,1
1,NewOrder,1779399821.214495,5964,0,1
1,NewOrder,1779399821.220501,7903,0,1
1,NewOrder,1779399821.228468,8253,0,1
1,NewOrder,1779399821.236758,6678,0,1
3,OrderStatus,1779399821.243469,7713,0,1
1,NewOrder,1779399821.251277,3428,0,1
2,Payment,1779399821.254736,3328,0,1
2,Payment,1779399821.258114,2201,0,1
1,NewOrder,1779399821.260343,6025,0,1
2,Payment,1779399821.266417,2470,0,1
2,Payment,1779399821.268923,3077,0,1
1,NewOrder,1779399821.272032,6685,0,1
2,Payment,1779399821.278753,1822,0,1
1,NewOrder,1779399821.280632,69880,0,1
2,Payment,1779399821.350838,3902,0,1
1,NewOrder,1779399821.354774,9408,0,1
1,NewOrder,1779399821.364215,3798,0,1
2,Payment,1779399821.368043,1553,0,1
2,Payment,1779399821.369635,1585,0,1
1,NewOrder,1779399821.371246,6711,0,1
2,Payment,1779399821.378007,2351,0,1
1,NewOrder,1779399821.380428,8129,0,1
1,NewOrder,1779399821.388588,7971,0,1
2,Payment,1779399821.396616,4714,0,1
2,Payment,1779399821.401362,3295,0,1
2,Payment,1779399821.404687,3012,0,1
2,Payment,1779399821.407728,1474,0,1
1,NewOrder,1779399821.409229,5835,0,1
1,NewOrder,1779399821.415110,3822,0,1
4,Delivery,1779399821.418960,11916,0,1
2,Payment,1779399821.430923,2220,0,1
2,Payment,1779399821.433170,1490,0,1
2,Payment,1779399821.434725,2078,0,1
1,NewOrder,1779399821.436831,4693,0,1
1,NewOrder,1779399821.441557,5190,0,1
3,OrderStatus,1779399821.446812,3122,0,1
2,Payment,1779399821.449964,2866,0,1
2,Payment,1779399821.452860,1795,0,1
2,Payment,1779399821.454684,2383,0,1
2,Payment,1779399821.457114,2145,0,1
2,Payment,1779399821.459305,1494,0,1
5,StockLevel,1779399821.460826,2046,0,1
1,NewOrder,1779399821.462919,5751,0,1
2,Payment,1779399821.468700,6476,0,1
1,NewOrder,1779399821.475228,6999,0,1
2,Payment,1779399821.482308,2504,0,1
4,Delivery,1779399821.484840,13887,0,1
2,Payment,1779399821.499035,2535,0,1
1,NewOrder,1779399821.501673,10424,0,1
1,NewOrder,1779399821.512455,7989,0,1
2,Payment,1779399821.520697,1841,0,1
2,Payment,1779399821.522696,2214,0,1
1,NewOrder,1779399821.524938,7711,0,1
5,StockLevel,1779399821.532678,1448,0,1
5,StockLevel,1779399821.534148,947,0,1
2,Payment,1779399821.535115,2221,0,1
2,Payment,1779399821.537364,2291,0,1
2,Payment,1779399821.539680,2240,0,1
2,Payment,1779399821.541963,2152,0,1
4,Delivery,1779399821.544140,12086,0,1
2,Payment,1779399821.556253,2239,0,1
2,Payment,1779399821.558521,5454,0,1
2,Payment,1779399821.564006,2762,0,1
2,Payment,1779399821.566816,1619,0,1
2,Payment,1779399821.568459,2252,0,1
3,OrderStatus,1779399821.570735,3935,0,1
1,NewOrder,1779399821.574712,7260,0,1
1,NewOrder,1779399821.582017,7254,0,1
2,Payment,1779399821.589436,2308,0,1
2,Payment,1779399821.591769,2073,0,1
5,StockLevel,1779399821.593867,1100,0,1
2,Payment,1779399821.595005,2213,0,1
1,NewOrder,1779399821.597335,7141,0,1
2,Payment,1779399821.604610,3115,0,1
2,Payment,1779399821.607776,2183,0,1
1,NewOrder,1779399821.609985,4941,0,1
2,Payment,1779399821.615041,4095,0,1
1,NewOrder,1779399821.619402,6582,0,1
1,NewOrder,1779399821.626142,4135,0,1
2,Payment,1779399821.630352,2676,0,1
2,Payment,1779399821.633052,1406,0,1
1,NewOrder,1779399821.634484,4989,0,1
2,Payment,1779399821.639526,2277,0,1
1,NewOrder,1779399821.641828,6080,0,1
1,NewOrder,1779399821.647933,3561,0,1
1,NewOrder,1779399821.651519,6929,0,1
1,NewOrder,1779399821.658472,5685,0,1
2,Payment,1779399821.664182,2685,0,1
5,StockLevel,1779399821.666911,1502,0,1
1,NewOrder,1779399821.668434,5588,0,1
1,NewOrder,1779399821.674050,4377,0,1
1,NewOrder,1779399821.678450,4576,0,1
1,NewOrder,1779399821.683049,4955,0,1
4,Delivery,1779399821.688031,11121,0,1
1,NewOrder,1779399821.699202,6609,0,1
3,OrderStatus,1779399821.705837,3328,0,1
2,Payment,1779399821.709220,2313,0,1
4,Delivery,1779399821.711558,12119,0,1
2,Payment,1779399821.723728,2142,0,1
2,Payment,1779399821.725913,1935,0,1
1,NewOrder,1779399821.727871,6278,0,1
1,NewOrder,1779399821.734195,6053,0,1
1,NewOrder,1779399821.740273,3900,0,1
4,Delivery,1779399821.744213,10424,0,1
2,Payment,1779399821.754663,2356,0,1
5,StockLevel,1779399821.757042,1578,0,1
1,NewOrder,1779399821.758641,6205,0,1
2,Payment,1779399821.764870,2164,0,1
1,NewOrder,1779399821.767058,3483,0,1
1,NewOrder,1779399821.770564,4445,0,1
2,Payment,1779399821.775034,1796,0,1
3,OrderStatus,1779399821.776856,6455,0,1
2,Payment,1779399821.783414,3006,0,1
2,Payment,1779399821.786468,1942,0,1
2,Payment,1779399821.788437,2686,0,1
1,NewOrder,1779399821.791150,6305,0,1
2,Payment,1779399821.797501,1802,0,1
1,NewOrder,1779399821.799328,4297,0,1
1,NewOrder,1779399821.803654,5450,0,1
3,OrderStatus,1779399821.809134,2277,0,1
1,NewOrder,1779399821.811436,6083,0,1
1,NewOrder,1779399821.817546,6893,0,1
1,NewOrder,1779399821.824470,7643,0,1
2,Payment,1779399821.832137,3021,0,1
4,Delivery,1779399821.835226,11878,0,1
2,Payment,1779399821.847131,3504,0,1
2,Payment,1779399821.850730,2486,0,1
2,Payment,1779399821.853241,1396,0,1
2,Payment,1779399821.854660,2179,0,1
1,NewOrder,1779399821.856862,5896,0,1
2,Payment,1779399821.862781,2819,0,1
2,Payment,1779399821.865631,2183,0,1
2,Payment,1779399821.867838,1980,0,1
1,NewOrder,1779399821.869841,4978,0,1
1,NewOrder,1779399821.874844,7098,0,1
1,NewOrder,1779399821.881969,4134,0,1
1,NewOrder,1779399821.886128,3055,0,1
2,Payment,1779399821.889209,1549,0,1
2,Payment,1779399821.890782,1286,0,1
1,NewOrder,1779399821.892109,7218,0,1
1,NewOrder,1779399821.899354,6815,0,1
3,OrderStatus,1779399821.906216,1959,0,1
1,NewOrder,1779399821.908214,8811,0,1
2,Payment,1779399821.917057,2497,0,1
1,NewOrder,1779399821.919620,6495,0,1
1,NewOrder,1779399821.926141,5931,0,1
1,NewOrder,1779399821.932099,3330,0,1
2,Payment,1779399821.935453,2325,0,1
5,StockLevel,1779399821.937820,958,0,1
1,NewOrder,1779399821.938815,3198,0,1
1,NewOrder,1779399821.942036,6631,0,1
1,NewOrder,1779399821.948710,4045,0,1
2,Payment,1779399821.952779,2568,0,1
2,Payment,1779399821.955372,3140,0,1
1,NewOrder,1779399821.958536,6419,0,1
2,Payment,1779399821.964999,2757,0,1
1,NewOrder,1779399821.967824,3991,0,1
2,Payment,1779399821.971870,3225,0,1
2,Payment,1779399821.975123,2413,0,1
2,Payment,1779399821.977561,1689,0,1
2,Payment,1779399821.979271,1496,0,1
2,Payment,1779399821.980812,1241,0,1
1,NewOrder,1779399821.982075,5979,0,1
2,Payment,1779399821.988086,1414,0,1
2,Payment,1779399821.989523,1310,0,1
1,NewOrder,1779399821.990855,4505,0,1
1,NewOrder,1779399821.995385,9891,0,1
3,OrderStatus,1779399822.005429,1597,0,1
2,Payment,1779399822.007050,1785,0,1
2,Payment,1779399822.008859,1984,0,1
2,Payment,1779399822.010865,1283,0,1
2,Payment,1779399822.012170,1260,0,1
5,StockLevel,1779399822.013451,1103,0,1
2,Payment,1779399822.014574,4904,0,1
2,Payment,1779399822.019524,3445,0,1
1,NewOrder,1779399822.023014,10050,0,1
2,Payment,1779399822.033224,2627,0,1
1,NewOrder,1779399822.035879,4977,0,1
5,StockLevel,1779399822.041359,1171,0,1
5,StockLevel,1779399822.042842,1014,0,1
2,Payment,1779399822.043872,2847,0,1
1,NewOrder,1779399822.046869,7184,0,1
2,Payment,1779399822.054250,3679,0,1
1,NewOrder,1779399822.057953,4088,0,1
5,StockLevel,1779399822.062061,994,0,1
5,StockLevel,1779399822.063070,683,0,1
1,NewOrder,1779399822.063767,6079,0,1
5,StockLevel,1779399822.069864,933,0,1
3,OrderStatus,1779399822.070812,1750,0,1
2,Payment,1779399822.072597,2453,0,1
2,Payment,1779399822.075068,1755,0,1
1,NewOrder,1779399822.076840,5168,0,1
2,Payment,1779399822.082027,1342,0,1
1,NewOrder,1779399822.083422,2887,0,1
2,Payment,1779399822.086325,13731,0,1
1,NewOrder,1779399822.100124,5450,0,1
3,OrderStatus,1779399822.105618,2040,0,1
1,NewOrder,1779399822.107674,5884,0,1
1,NewOrder,1779399822.113576,5461,0,1
2,Payment,1779399822.119055,2584,0,1
3,OrderStatus,1779399822.121657,2871,0,1
1,NewOrder,1779399822.124546,4171,0,1
1,NewOrder,1779399822.128734,4080,0,1
1,NewOrder,1779399822.132830,5878,0,1
1,NewOrder,1779399822.138727,4012,0,1
1,NewOrder,1779399822.142757,6152,0,1
2,Payment,1779399822.148925,2185,0,1
2,Payment,1779399822.151128,1909,0,1
2,Payment,1779399822.153053,1953,0,1
1,NewOrder,1779399822.155023,5137,0,1
2,Payment,1779399822.161545,1378,0,1
5,StockLevel,1779399822.163040,807,0,1
2,Payment,1779399822.163862,1871,0,1
1,NewOrder,1779399822.165750,4155,0,1
1,NewOrder,1779399822.169922,4400,0,1
2,Payment,1779399822.174338,1595,0,1
1,NewOrder,1779399822.175950,5664,0,1
2,Payment,1779399822.181632,1315,0,1
2,Payment,1779399822.182963,2134,0,1
1,NewOrder,1779399822.185113,3521,0,1
3,OrderStatus,1779399822.188660,4135,0,1
2,Payment,1779399822.192868,1598,0,1
2,Payment,1779399822.194500,2055,0,1
1,NewOrder,1779399822.196572,4428,0,1
2,Payment,1779399822.201017,1917,0,1
1,NewOrder,1779399822.202951,5563,0,1
1,NewOrder,1779399822.208532,3067,0,1
2,Payment,1779399822.211631,2826,0,1
1,NewOrder,1779399822.214476,3268,0,1
1,NewOrder,1779399822.217761,4875,0,1
2,Payment,1779399822.222653,2481,0,1
1,NewOrder,1779399822.225152,5276,0,1
1,NewOrder,1779399822.230446,4753,0,1
2,Payment,1779399822.235216,2149,0,1
1,NewOrder,1779399822.237425,3874,0,1
2,Payment,1779399822.241316,3739,0,1
2,Payment,1779399822.245214,4118,0,1
2,Payment,1779399822.249712,2025,0,1
2,Payment,1779399822.251754,1599,0,1
1,NewOrder,1779399822.253371,6159,0,1
5,StockLevel,1779399822.259549,884,0,1
2,Payment,1779399822.260448,1788,0,1
1,NewOrder,1779399822.262252,5058,0,1
4,Delivery,1779399822.267327,13219,0,1
1,NewOrder,1779399822.280568,6336,0,1
2,Payment,1779399822.286922,2283,0,1
2,Payment,1779399822.289223,3081,0,1
1,NewOrder,1779399822.292323,3705,0,1
1,NewOrder,1779399822.296045,18199,0,1
1,NewOrder,1779399822.314272,7849,0,1
2,Payment,1779399822.322168,13578,0,1
1,NewOrder,1779399822.335782,9243,0,1
1,NewOrder,1779399822.345058,6601,0,1
2,Payment,1779399822.351694,5349,0,1
5,StockLevel,1779399822.357073,1104,0,1
1,NewOrder,1779399822.358209,5273,0,1
1,NewOrder,1779399822.363506,4127,0,1
2,Payment,1779399822.367655,2693,0,1
2,Payment,1779399822.370368,1962,0,1
2,Payment,1779399822.372348,3562,0,1
1,NewOrder,1779399822.376089,6836,0,1
2,Payment,1779399822.382945,2373,0,1
1,NewOrder,1779399822.385335,5369,0,1
1,NewOrder,1779399822.390723,5553,0,1
2,Payment,1779399822.396308,2042,0,1
1,NewOrder,1779399822.398367,3640,0,1
2,Payment,1779399822.402024,11415,0,1
1,NewOrder,1779399822.413465,5360,0,1
1,NewOrder,1779399822.418843,4810,0,1
1,NewOrder,1779399822.423671,6098,0,1
1,NewOrder,1779399822.429803,4115,0,1
2,Payment,1779399822.433935,4591,0,1
2,Payment,1779399822.438546,2398,0,1
5,StockLevel,1779399822.440961,993,0,1
1,NewOrder,1779399822.441968,5500,0,1
5,StockLevel,1779399822.447489,964,0,1
1,NewOrder,1779399822.448467,3011,0,1
1,NewOrder,1779399822.451510,3930,0,1
1,NewOrder,1779399822.455457,5181,0,1
1,NewOrder,1779399822.460656,3392,0,1
2,Payment,1779399822.464064,2103,0,1
2,Payment,1779399822.466199,1973,0,1
2,Payment,1779399822.468204,1695,0,1
5,StockLevel,1779399822.469914,909,0,1
2,Payment,1779399822.470837,1961,0,1
2,Payment,1779399822.472814,1606,0,1
1,NewOrder,1779399822.474434,4535,0,1
3,OrderStatus,1779399822.479002,6352,0,1
2,Payment,1779399822.485437,2482,0,1
1,NewOrder,1779399822.487938,3506,0,1
4,Delivery,1779399822.491460,11904,0,1
