Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1777775957.316930,2374,0,1
1,NewOrder,1777775957.319400,2956,0,1
1,NewOrder,1777775957.322387,2447,0,1
1,NewOrder,1777775957.324862,3038,0,1
1,NewOrder,1777775957.327948,5166,0,1
2,Payment,1777775957.333156,2411,0,1
1,NewOrder,1777775957.335600,6620,0,1
2,Payment,1777775957.342275,1890,0,1
1,NewOrder,1777775957.344244,3613,0,1
1,NewOrder,1777775957.347888,3367,0,1
2,Payment,1777775957.351284,1233,0,1
2,Payment,1777775957.352592,2567,0,1
2,Payment,1777775957.355219,1533,0,1
2,Payment,1777775957.356793,1037,0,1
5,StockLevel,1777775957.357858,1448,0,1
2,Payment,1777775957.359388,1062,0,1
2,Payment,1777775957.360478,9392,0,1
2,Payment,1777775957.369924,2266,0,1
5,StockLevel,1777775957.372225,1844,0,1
1,NewOrder,1777775957.374101,8514,0,1
1,NewOrder,1777775957.382797,3079,0,1
1,NewOrder,1777775957.385916,2431,0,1
1,NewOrder,1777775957.388381,2942,0,1
2,Payment,1777775957.391372,4482,0,1
2,Payment,1777775957.395888,6876,0,1
1,NewOrder,1777775957.403348,3334,0,1
2,Payment,1777775957.406825,6669,0,1
1,NewOrder,1777775957.413588,6246,0,1
2,Payment,1777775957.419880,4217,0,1
2,Payment,1777775957.424209,8607,0,1
3,OrderStatus,1777775957.432864,8285,0,1
1,NewOrder,1777775957.441214,10340,0,1
1,NewOrder,1777775957.451715,11652,0,1
1,NewOrder,1777775957.463469,7209,0,1
4,Delivery,1777775957.471929,15279,0,1
4,Delivery,1777775957.487291,15409,0,1
2,Payment,1777775957.502803,5441,0,1
5,StockLevel,1777775957.508293,1287,0,1
1,NewOrder,1777775957.509611,2974,0,1
2,Payment,1777775957.512618,2981,0,1
2,Payment,1777775957.515684,1126,0,1
2,Payment,1777775957.516842,1228,0,1
4,Delivery,1777775957.518101,19652,0,1
1,NewOrder,1777775957.537819,4461,0,1
2,Payment,1777775957.542320,2574,0,1
1,NewOrder,1777775957.544947,2598,0,1
3,OrderStatus,1777775957.547586,4990,0,1
2,Payment,1777775957.552614,3803,0,1
3,OrderStatus,1777775957.556451,1953,0,1
1,NewOrder,1777775957.558463,3139,0,1
2,Payment,1777775957.561660,1301,0,1
1,NewOrder,1777775957.562993,2878,0,1
1,NewOrder,1777775957.565901,2572,0,1
2,Payment,1777775957.568502,977,0,1
1,NewOrder,1777775957.569506,3308,0,1
2,Payment,1777775957.572888,2014,0,1
1,NewOrder,1777775957.574977,3860,0,1
2,Payment,1777775957.578877,2332,0,1
1,NewOrder,1777775957.581279,8449,0,1
3,OrderStatus,1777775957.589766,10283,0,1
1,NewOrder,1777775957.600090,10010,0,1
1,NewOrder,1777775957.610154,4549,0,1
1,NewOrder,1777775957.614762,3661,0,1
1,NewOrder,1777775957.618573,3134,0,1
1,NewOrder,1777775957.622632,3639,0,1
2,Payment,1777775957.626302,4905,0,1
1,NewOrder,1777775957.631241,3675,0,1
1,NewOrder,1777775957.634966,1985,0,1
1,NewOrder,1777775957.636979,1620,0,1
2,Payment,1777775957.638648,2797,0,1
1,NewOrder,1777775957.641474,3311,0,1
2,Payment,1777775957.644820,1945,0,1
2,Payment,1777775957.646816,1169,0,1
2,Payment,1777775957.648012,1012,0,1
2,Payment,1777775957.649124,998,0,1
2,Payment,1777775957.650166,1249,0,1
1,NewOrder,1777775957.652639,4103,0,1
1,NewOrder,1777775957.656956,3336,0,1
2,Payment,1777775957.661252,1471,0,1
2,Payment,1777775957.662983,1276,0,1
1,NewOrder,1777775957.664359,2253,0,1
1,NewOrder,1777775957.666657,2872,0,1
1,NewOrder,1777775957.669559,3237,0,1
2,Payment,1777775957.672847,4527,0,1
2,Payment,1777775957.677404,2037,0,1
2,Payment,1777775957.679472,1411,0,1
2,Payment,1777775957.680910,1077,0,1
1,NewOrder,1777775957.682013,2842,0,1
2,Payment,1777775957.684884,1333,0,1
1,NewOrder,1777775957.686247,3062,0,1
5,StockLevel,1777775957.689338,1117,0,1
1,NewOrder,1777775957.690479,2768,0,1
2,Payment,1777775957.693284,1099,0,1
1,NewOrder,1777775957.694410,3298,0,1
1,NewOrder,1777775957.697753,2068,0,1
2,Payment,1777775957.699867,1010,0,1
2,Payment,1777775957.700902,958,0,1
1,NewOrder,1777775957.703137,1952,0,1
4,Delivery,1777775957.706495,6286,0,1
1,NewOrder,1777775957.719200,5064,0,1
2,Payment,1777775957.726124,1379,0,1
2,Payment,1777775957.727945,2416,0,1
2,Payment,1777775957.730818,1865,0,1
1,NewOrder,1777775957.732877,3130,0,1
4,Delivery,1777775957.736053,14355,0,1
4,Delivery,1777775957.750747,14977,0,1
5,StockLevel,1777775957.765800,1164,0,1
1,NewOrder,1777775957.766992,3514,0,1
2,Payment,1777775957.770539,3054,0,1
4,Delivery,1777775957.773621,8736,0,1
1,NewOrder,1777775957.782409,2786,0,1
1,NewOrder,1777775957.785247,3125,0,1
2,Payment,1777775957.788400,3077,0,1
1,NewOrder,1777775957.791505,2880,0,1
2,Payment,1777775957.794411,1953,0,1
2,Payment,1777775957.796390,1169,0,1
1,NewOrder,1777775957.797582,3470,0,1
1,NewOrder,1777775957.801077,4869,0,1
2,Payment,1777775957.805975,1522,0,1
1,NewOrder,1777775957.807521,4975,0,1
2,Payment,1777775957.812523,1573,0,1
1,NewOrder,1777775957.814119,1967,0,1
2,Payment,1777775957.816110,3484,0,1
5,StockLevel,1777775957.819620,1169,0,1
1,NewOrder,1777775957.820810,3591,0,1
2,Payment,1777775957.824446,1531,0,1
2,Payment,1777775957.826001,1059,0,1
1,NewOrder,1777775957.827086,2536,0,1
1,NewOrder,1777775957.829665,3740,0,1
2,Payment,1777775957.833499,1263,0,1
3,OrderStatus,1777775957.834798,11760,0,1
1,NewOrder,1777775957.846588,4213,0,1
2,Payment,1777775957.850829,2087,0,1
1,NewOrder,1777775957.853061,4090,0,1
1,NewOrder,1777775957.857181,9820,0,1
1,NewOrder,1777775957.867070,4118,0,1
1,NewOrder,1777775957.871221,3075,0,1
1,NewOrder,1777775957.874325,3238,0,1
2,Payment,1777775957.877588,1398,0,1
2,Payment,1777775957.879010,3592,0,1
2,Payment,1777775957.882654,2098,0,1
2,Payment,1777775957.884794,1064,0,1
2,Payment,1777775957.885882,1589,0,1
3,OrderStatus,1777775957.887496,17237,0,1
3,OrderStatus,1777775957.904767,2347,0,1
1,NewOrder,1777775957.907140,8245,0,1
1,NewOrder,1777775957.915426,3125,0,1
2,Payment,1777775957.918579,1663,0,1
2,Payment,1777775957.920270,1185,0,1
3,OrderStatus,1777775957.921481,8327,0,1
1,NewOrder,1777775957.929838,1877,0,1
1,NewOrder,1777775957.931742,3481,0,1
2,Payment,1777775957.935256,2904,0,1
1,NewOrder,1777775957.938186,4880,0,1
4,Delivery,1777775957.943095,7087,0,1
2,Payment,1777775957.950215,1572,0,1
2,Payment,1777775957.951813,958,0,1
4,Delivery,1777775957.952802,18824,0,1
1,NewOrder,1777775957.971694,2256,0,1
2,Payment,1777775957.973988,1813,0,1
1,NewOrder,1777775957.975849,2542,0,1
1,NewOrder,1777775957.978417,1901,0,1
1,NewOrder,1777775957.980360,2241,0,1
2,Payment,1777775957.982643,943,0,1
5,StockLevel,1777775957.983610,980,0,1
2,Payment,1777775957.984610,1199,0,1
1,NewOrder,1777775957.985849,1740,0,1
2,Payment,1777775957.987612,875,0,1
1,NewOrder,1777775957.988509,2550,0,1
1,NewOrder,1777775957.991084,2065,0,1
2,Payment,1777775957.993173,1124,0,1
1,NewOrder,1777775957.994323,3394,0,1
2,Payment,1777775957.997758,850,0,1
2,Payment,1777775957.998669,827,0,1
2,Payment,1777775957.999518,796,0,1
2,Payment,1777775958.000352,871,0,1
2,Payment,1777775958.001262,855,0,1
2,Payment,1777775958.002157,957,0,1
5,StockLevel,1777775958.003153,1098,0,1
2,Payment,1777775958.004272,3037,0,1
2,Payment,1777775958.007401,1320,0,1
1,NewOrder,1777775958.008761,1788,0,1
1,NewOrder,1777775958.010572,1515,0,1
1,NewOrder,1777775958.012109,2182,0,1
5,StockLevel,1777775958.014313,1136,0,1
2,Payment,1777775958.015468,1030,0,1
1,NewOrder,1777775958.016523,2267,0,1
2,Payment,1777775958.018813,1010,0,1
1,NewOrder,1777775958.019862,2382,0,1
2,Payment,1777775958.022268,1852,0,1
1,NewOrder,1777775958.024165,6942,0,1
3,OrderStatus,1777775958.031168,10645,0,1
2,Payment,1777775958.041851,2544,0,1
1,NewOrder,1777775958.044422,4157,0,1
2,Payment,1777775958.048607,864,0,1
1,NewOrder,1777775958.049496,1526,0,1
2,Payment,1777775958.051047,858,0,1
4,Delivery,1777775958.051929,8876,0,1
3,OrderStatus,1777775958.060833,1162,0,1
3,OrderStatus,1777775958.062018,775,0,1
2,Payment,1777775958.062815,755,0,1
2,Payment,1777775958.063593,1651,0,1
1,NewOrder,1777775958.065270,10839,0,1
1,NewOrder,1777775958.076144,2480,0,1
1,NewOrder,1777775958.078650,1579,0,1
4,Delivery,1777775958.080255,5612,0,1
5,StockLevel,1777775958.085893,1004,0,1
1,NewOrder,1777775958.086917,2980,0,1
1,NewOrder,1777775958.089922,2776,0,1
2,Payment,1777775958.092721,3640,0,1
1,NewOrder,1777775958.096387,1691,0,1
3,OrderStatus,1777775958.098101,1815,0,1
1,NewOrder,1777775958.099956,2190,0,1
2,Payment,1777775958.102170,4696,0,1
4,Delivery,1777775958.106892,5780,0,1
2,Payment,1777775958.112718,1389,0,1
2,Payment,1777775958.114198,2699,0,1
2,Payment,1777775958.116922,1151,0,1
1,NewOrder,1777775958.118099,3888,0,1
1,NewOrder,1777775958.122015,2408,0,1
2,Payment,1777775958.124453,1215,0,1
4,Delivery,1777775958.125695,5496,0,1
1,NewOrder,1777775958.131217,2260,0,1
1,NewOrder,1777775958.133501,1719,0,1
1,NewOrder,1777775958.135262,3199,0,1
1,NewOrder,1777775958.138484,3087,0,1
2,Payment,1777775958.142932,1759,0,1
1,NewOrder,1777775958.147008,13178,0,1
2,Payment,1777775958.160498,1233,0,1
1,NewOrder,1777775958.161848,2514,0,1
1,NewOrder,1777775958.164388,2494,0,1
1,NewOrder,1777775958.166905,6610,0,1
2,Payment,1777775958.173546,809,0,1
1,NewOrder,1777775958.174378,2333,0,1
2,Payment,1777775958.176734,1056,0,1
1,NewOrder,1777775958.177812,2380,0,1
2,Payment,1777775958.180214,4360,0,1
2,Payment,1777775958.184597,1075,0,1
1,NewOrder,1777775958.185694,2182,0,1
1,NewOrder,1777775958.187898,2488,0,1
1,NewOrder,1777775958.190407,10445,0,1
2,Payment,1777775958.200885,875,0,1
3,OrderStatus,1777775958.201794,1223,0,1
1,NewOrder,1777775958.203037,1373,0,1
1,NewOrder,1777775958.204432,1300,0,1
2,Payment,1777775958.205754,732,0,1
1,NewOrder,1777775958.206507,9111,0,1
1,NewOrder,1777775958.215645,2202,0,1
1,NewOrder,1777775958.217870,2529,0,1
2,Payment,1777775958.220420,1130,0,1
2,Payment,1777775958.221572,699,0,1
2,Payment,1777775958.222291,694,0,1
2,Payment,1777775958.223004,737,0,1
5,StockLevel,1777775958.223761,850,0,1
2,Payment,1777775958.224628,659,0,1
1,NewOrder,1777775958.225308,1778,0,1
2,Payment,1777775958.227106,7472,0,1
1,NewOrder,1777775958.234601,2025,0,1
4,Delivery,1777775958.236647,5865,0,1
2,Payment,1777775958.242555,857,0,1
2,Payment,1777775958.243450,834,0,1
2,Payment,1777775958.244305,917,0,1
1,NewOrder,1777775958.245258,3900,0,1
1,NewOrder,1777775958.249182,2973,0,1
2,Payment,1777775958.252177,806,0,1
1,NewOrder,1777775958.253003,2701,0,1
1,NewOrder,1777775958.255742,1306,0,1
1,NewOrder,1777775958.257067,2397,0,1
2,Payment,1777775958.259485,838,0,1
2,Payment,1777775958.260358,758,0,1
2,Payment,1777775958.261151,828,0,1
1,NewOrder,1777775958.261998,2077,0,1
4,Delivery,1777775958.264095,6858,0,1
1,NewOrder,1777775958.271086,19424,0,1
3,OrderStatus,1777775958.290682,2296,0,1
2,Payment,1777775958.293005,6455,0,1
1,NewOrder,1777775958.299499,2303,0,1
2,Payment,1777775958.301828,1313,0,1
1,NewOrder,1777775958.303170,2522,0,1
1,NewOrder,1777775958.305717,2591,0,1
2,Payment,1777775958.308345,2737,0,1
1,NewOrder,1777775958.311107,2976,0,1
2,Payment,1777775958.314101,1062,0,1
1,NewOrder,1777775958.315185,3071,0,1
1,NewOrder,1777775958.318280,2991,0,1
1,NewOrder,1777775958.321295,2699,0,1
2,Payment,1777775958.324016,1171,0,1
3,OrderStatus,1777775958.325210,1854,0,1
1,NewOrder,1777775958.327086,1669,0,1
2,Payment,1777775958.328785,2600,0,1
1,NewOrder,1777775958.331410,2511,0,1
1,NewOrder,1777775958.333961,2201,0,1
2,Payment,1777775958.336184,1428,0,1
1,NewOrder,1777775958.337652,1891,0,1
1,NewOrder,1777775958.339565,3237,0,1
1,NewOrder,1777775958.342825,1620,0,1
2,Payment,1777775958.344465,940,0,1
1,NewOrder,1777775958.345443,2716,0,1
1,NewOrder,1777775958.348180,1686,0,1
1,NewOrder,1777775958.349887,4904,0,1
1,NewOrder,1777775958.354905,3005,0,1
2,Payment,1777775958.357933,1578,0,1
2,Payment,1777775958.359544,2118,0,1
1,NewOrder,1777775958.361688,5988,0,1
5,StockLevel,1777775958.367714,1146,0,1
2,Payment,1777775958.368882,1693,0,1
2,Payment,1777775958.370599,2449,0,1
1,NewOrder,1777775958.373073,2215,0,1
5,StockLevel,1777775958.375309,668,0,1
4,Delivery,1777775958.375997,4870,0,1
2,Payment,1777775958.380891,976,0,1
2,Payment,1777775958.381889,718,0,1
2,Payment,1777775958.382642,938,0,1
1,NewOrder,1777775958.383601,3027,0,1
2,Payment,1777775958.386660,1361,0,1
1,NewOrder,1777775958.388063,1752,0,1
1,NewOrder,1777775958.389859,2558,0,1
1,NewOrder,1777775958.392467,2253,0,1
1,NewOrder,1777775958.394759,2163,0,1
1,NewOrder,1777775958.396959,2839,0,1
1,NewOrder,1777775958.399820,1602,0,1
2,Payment,1777775958.401458,1857,0,1
1,NewOrder,1777775958.403356,2828,0,1
4,Delivery,1777775958.406204,5151,0,1
5,StockLevel,1777775958.411378,1183,0,1
2,Payment,1777775958.412579,1091,0,1
1,NewOrder,1777775958.413692,2905,0,1
1,NewOrder,1777775958.416618,2764,0,1
3,OrderStatus,1777775958.419402,787,0,1
2,Payment,1777775958.420211,1009,0,1
2,Payment,1777775958.421256,745,0,1
2,Payment,1777775958.422022,829,0,1
1,NewOrder,1777775958.422871,3039,0,1
1,NewOrder,1777775958.425964,1959,0,1
2,Payment,1777775958.427967,1040,0,1
2,Payment,1777775958.429033,1134,0,1
2,Payment,1777775958.430190,933,0,1
2,Payment,1777775958.431217,1386,0,1
2,Payment,1777775958.432643,1905,0,1
1,NewOrder,1777775958.434573,6419,0,1
2,Payment,1777775958.441051,2338,0,1
1,NewOrder,1777775958.443427,7179,0,1
1,NewOrder,1777775958.450671,2920,0,1
2,Payment,1777775958.453619,4565,0,1
1,NewOrder,1777775958.458214,1382,0,1
1,NewOrder,1777775958.459626,4893,0,1
1,NewOrder,1777775958.464583,4910,0,1
2,Payment,1777775958.469613,2535,0,1
1,NewOrder,1777775958.472175,3078,0,1
2,Payment,1777775958.475289,1576,0,1
5,StockLevel,1777775958.476903,1457,0,1
1,NewOrder,1777775958.478385,2380,0,1
2,Payment,1777775958.480816,8973,0,1
1,NewOrder,1777775958.489818,2838,0,1
1,NewOrder,1777775958.492681,4292,0,1
2,Payment,1777775958.496997,1899,0,1
2,Payment,1777775958.499109,1533,0,1
1,NewOrder,1777775958.500665,5258,0,1
1,NewOrder,1777775958.506011,4650,0,1
1,NewOrder,1777775958.510689,7703,0,1
2,Payment,1777775958.518474,3314,0,1
3,OrderStatus,1777775958.521818,3449,0,1
2,Payment,1777775958.525297,2086,0,1
2,Payment,1777775958.527412,1845,0,1
1,NewOrder,1777775958.529293,2990,0,1
1,NewOrder,1777775958.532308,2656,0,1
2,Payment,1777775958.534989,1604,0,1
4,Delivery,1777775958.536616,8437,0,1
1,NewOrder,1777775958.545082,3907,0,1
1,NewOrder,1777775958.549021,3978,0,1
1,NewOrder,1777775958.553099,2695,0,1
2,Payment,1777775958.555821,2001,0,1
1,NewOrder,1777775958.557860,3726,0,1
2,Payment,1777775958.561610,1254,0,1
2,Payment,1777775958.562886,1332,0,1
2,Payment,1777775958.564256,1286,0,1
2,Payment,1777775958.565564,1235,0,1
2,Payment,1777775958.566819,1273,0,1
2,Payment,1777775958.568113,1202,0,1
1,NewOrder,1777775958.569352,7235,0,1
2,Payment,1777775958.576614,1946,0,1
1,NewOrder,1777775958.578583,4829,0,1
2,Payment,1777775958.583462,2127,0,1
1,NewOrder,1777775958.585674,3300,0,1
1,NewOrder,1777775958.588997,2882,0,1
1,NewOrder,1777775958.591902,2414,0,1
2,Payment,1777775958.594354,1461,0,1
2,Payment,1777775958.595853,1462,0,1
2,Payment,1777775958.597354,2957,0,1
2,Payment,1777775958.600340,1523,0,1
1,NewOrder,1777775958.601888,3127,0,1
2,Payment,1777775958.605216,1471,0,1
2,Payment,1777775958.606714,1006,0,1
2,Payment,1777775958.607781,1144,0,1
1,NewOrder,1777775958.608969,3018,0,1
1,NewOrder,1777775958.612103,2600,0,1
1,NewOrder,1777775958.614871,3336,0,1
1,NewOrder,1777775958.618311,2160,0,1
2,Payment,1777775958.620496,2123,0,1
2,Payment,1777775958.623051,2913,0,1
2,Payment,1777775958.626051,2132,0,1
2,Payment,1777775958.628380,944,0,1
2,Payment,1777775958.629360,894,0,1
1,NewOrder,1777775958.630274,2530,0,1
2,Payment,1777775958.632843,849,0,1
1,NewOrder,1777775958.633711,1702,0,1
2,Payment,1777775958.635451,905,0,1
2,Payment,1777775958.636375,769,0,1
2,Payment,1777775958.637161,701,0,1
2,Payment,1777775958.637880,644,0,1
2,Payment,1777775958.638589,689,0,1
1,NewOrder,1777775958.639296,1684,0,1
2,Payment,1777775958.640998,813,0,1
3,OrderStatus,1777775958.641846,1514,0,1
1,NewOrder,1777775958.643379,3246,0,1
2,Payment,1777775958.646686,2513,0,1
1,NewOrder,1777775958.649241,3370,0,1
1,NewOrder,1777775958.652639,3209,0,1
2,Payment,1777775958.655870,879,0,1
1,NewOrder,1777775958.656769,3517,0,1
1,NewOrder,1777775958.660309,3162,0,1
1,NewOrder,1777775958.663495,1569,0,1
3,OrderStatus,1777775958.665084,819,0,1
2,Payment,1777775958.665921,1067,0,1
2,Payment,1777775958.667008,811,0,1
2,Payment,1777775958.667953,1232,0,1
2,Payment,1777775958.669203,2265,0,1
1,NewOrder,1777775958.671490,3558,0,1
2,Payment,1777775958.675071,2853,0,1
1,NewOrder,1777775958.677960,2930,0,1
3,OrderStatus,1777775958.680913,1738,0,1
1,NewOrder,1777775958.682669,3911,0,1
2,Payment,1777775958.686610,2566,0,1
4,Delivery,1777775958.689203,8152,0,1
2,Payment,1777775958.697379,1285,0,1
4,Delivery,1777775958.698685,8113,0,1
2,Payment,1777775958.706821,2790,0,1
2,Payment,1777775958.709668,1191,0,1
2,Payment,1777775958.710878,1096,0,1
1,NewOrder,1777775958.711993,7548,0,1
2,Payment,1777775958.719596,1233,0,1
2,Payment,1777775958.720852,1346,0,1
1,NewOrder,1777775958.722219,22923,0,1
2,Payment,1777775958.745540,8451,0,1
2,Payment,1777775958.754023,993,0,1
1,NewOrder,1777775958.755087,9730,0,1
1,NewOrder,1777775958.764874,3592,0,1
5,StockLevel,1777775958.768491,1111,0,1
2,Payment,1777775958.769620,2824,0,1
1,NewOrder,1777775958.772467,2738,0,1
2,Payment,1777775958.775271,1402,0,1
2,Payment,1777775958.776692,726,0,1
1,NewOrder,1777775958.777453,1652,0,1
2,Payment,1777775958.779142,754,0,1
1,NewOrder,1777775958.779915,2065,0,1
1,NewOrder,1777775958.782000,1946,0,1
2,Payment,1777775958.783966,755,0,1
2,Payment,1777775958.784754,900,0,1
1,NewOrder,1777775958.785674,1718,0,1
2,Payment,1777775958.787415,789,0,1
2,Payment,1777775958.788223,649,0,1
1,NewOrder,1777775958.788889,1768,0,1
2,Payment,1777775958.790676,912,0,1
1,NewOrder,1777775958.791607,1232,0,1
1,NewOrder,1777775958.792859,2142,0,1
2,Payment,1777775958.795021,745,0,1
1,NewOrder,1777775958.795801,2702,0,1
2,Payment,1777775958.798524,1065,0,1
1,NewOrder,1777775958.799609,1581,0,1
2,Payment,1777775958.801208,672,0,1
1,NewOrder,1777775958.801898,2820,0,1
5,StockLevel,1777775958.804754,835,0,1
2,Payment,1777775958.805605,776,0,1
1,NewOrder,1777775958.806399,2092,0,1
