Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
5,StockLevel,1777850755.805544,3815,0,1
1,NewOrder,1777850755.809392,12624,0,1
5,StockLevel,1777850755.822058,1535,0,1
4,Delivery,1777850755.823630,20747,0,1
2,Payment,1777850755.844907,3224,0,1
1,NewOrder,1777850755.848295,19333,0,1
1,NewOrder,1777850755.867870,21030,0,1
1,NewOrder,1777850755.888980,8602,0,1
1,NewOrder,1777850755.897622,15434,0,1
2,Payment,1777850755.913131,15433,0,1
1,NewOrder,1777850755.928612,16789,0,1
4,Delivery,1777850755.945484,20180,0,1
2,Payment,1777850755.965711,6273,0,1
2,Payment,1777850755.972022,2689,0,1
2,Payment,1777850755.975736,4929,0,1
1,NewOrder,1777850755.980707,38411,0,1
1,NewOrder,1777850756.019338,9768,0,1
2,Payment,1777850756.029185,4505,0,1
2,Payment,1777850756.033732,4101,0,1
2,Payment,1777850756.037885,2983,0,1
1,NewOrder,1777850756.040899,8701,0,1
1,NewOrder,1777850756.049632,8005,0,1
2,Payment,1777850756.057689,3372,0,1
2,Payment,1777850756.061094,3769,0,1
1,NewOrder,1777850756.064898,23492,0,1
1,NewOrder,1777850756.088531,3934,0,1
1,NewOrder,1777850756.092506,3325,0,1
1,NewOrder,1777850756.095866,19997,0,1
1,NewOrder,1777850756.115928,4329,0,1
1,NewOrder,1777850756.120301,6006,0,1
1,NewOrder,1777850756.126370,9064,0,1
2,Payment,1777850756.135477,6532,0,1
1,NewOrder,1777850756.142069,7825,0,1
5,StockLevel,1777850756.149935,3733,0,1
2,Payment,1777850756.153700,3874,0,1
1,NewOrder,1777850756.157607,7065,0,1
2,Payment,1777850756.164733,7854,0,1
1,NewOrder,1777850756.172677,9161,0,1
1,NewOrder,1777850756.181894,24650,0,1
2,Payment,1777850756.206705,7412,0,1
2,Payment,1777850756.214275,2947,0,1
1,NewOrder,1777850756.217284,7698,0,1
1,NewOrder,1777850756.225018,7791,0,1
3,OrderStatus,1777850756.232862,10110,0,1
2,Payment,1777850756.243013,9825,0,1
2,Payment,1777850756.252887,8115,0,1
2,Payment,1777850756.261066,10741,0,1
2,Payment,1777850756.271850,81040,0,1
2,Payment,1777850756.352976,3991,0,1
2,Payment,1777850756.357014,3512,0,1
1,NewOrder,1777850756.360580,28841,0,1
2,Payment,1777850756.389502,29985,0,1
2,Payment,1777850756.419631,5753,0,1
2,Payment,1777850756.425477,4110,0,1
1,NewOrder,1777850756.429682,9303,0,1
1,NewOrder,1777850756.439066,14542,0,1
2,Payment,1777850756.453810,6877,0,1
2,Payment,1777850756.460985,12204,0,1
4,Delivery,1777850756.473383,39951,0,1
5,StockLevel,1777850756.513397,3573,0,1
2,Payment,1777850756.517013,13870,0,1
2,Payment,1777850756.530947,8917,0,1
2,Payment,1777850756.539912,2304,0,1
1,NewOrder,1777850756.542269,4175,0,1
2,Payment,1777850756.546482,2707,0,1
2,Payment,1777850756.549227,3468,0,1
1,NewOrder,1777850756.552728,3655,0,1
2,Payment,1777850756.556416,1712,0,1
1,NewOrder,1777850756.558177,10381,0,1
2,Payment,1777850756.568613,4905,0,1
1,NewOrder,1777850756.573583,4003,0,1
2,Payment,1777850756.577622,2904,0,1
1,NewOrder,1777850756.580576,9685,0,1
2,Payment,1777850756.590308,4689,0,1
1,NewOrder,1777850756.595403,8293,0,1
1,NewOrder,1777850756.603820,7390,0,1
1,NewOrder,1777850756.611268,7399,0,1
1,NewOrder,1777850756.618788,5949,0,1
1,NewOrder,1777850756.624938,13549,0,1
2,Payment,1777850756.638686,4836,0,1
1,NewOrder,1777850756.643626,7508,0,1
1,NewOrder,1777850756.651249,5826,0,1
1,NewOrder,1777850756.657111,4455,0,1
2,Payment,1777850756.661602,2960,0,1
5,StockLevel,1777850756.664597,2162,0,1
1,NewOrder,1777850756.666789,4369,0,1
2,Payment,1777850756.671196,4568,0,1
1,NewOrder,1777850756.675838,9862,0,1
2,Payment,1777850756.685827,2533,0,1
2,Payment,1777850756.688398,13885,0,1
2,Payment,1777850756.702347,2843,0,1
1,NewOrder,1777850756.705230,3339,0,1
1,NewOrder,1777850756.708606,8319,0,1
1,NewOrder,1777850756.716963,6843,0,1
1,NewOrder,1777850756.723860,9836,0,1
2,Payment,1777850756.733767,2129,0,1
2,Payment,1777850756.735933,8862,0,1
2,Payment,1777850756.744860,2923,0,1
1,NewOrder,1777850756.747821,5201,0,1
1,NewOrder,1777850756.753058,12622,0,1
1,NewOrder,1777850756.765760,8319,0,1
2,Payment,1777850756.774125,2045,0,1
1,NewOrder,1777850756.776207,5081,0,1
4,Delivery,1777850756.781325,25209,0,1
2,Payment,1777850756.806595,5290,0,1
2,Payment,1777850756.811931,2898,0,1
2,Payment,1777850756.814887,1701,0,1
1,NewOrder,1777850756.816622,6299,0,1
1,NewOrder,1777850756.822975,9886,0,1
2,Payment,1777850756.832911,2578,0,1
1,NewOrder,1777850756.835524,5805,0,1
1,NewOrder,1777850756.841366,3692,0,1
1,NewOrder,1777850756.845095,5072,0,1
2,Payment,1777850756.850203,3569,0,1
1,NewOrder,1777850756.853807,4424,0,1
1,NewOrder,1777850756.858283,5643,0,1
1,NewOrder,1777850756.863965,7112,0,1
1,NewOrder,1777850756.871125,3337,0,1
1,NewOrder,1777850756.874494,10726,0,1
2,Payment,1777850756.885260,2582,0,1
2,Payment,1777850756.887921,2000,0,1
1,NewOrder,1777850756.890016,12929,0,1
2,Payment,1777850756.903026,2393,0,1
2,Payment,1777850756.905486,2594,0,1
1,NewOrder,1777850756.908152,7917,0,1
2,Payment,1777850756.916109,2593,0,1
2,Payment,1777850756.918735,2218,0,1
2,Payment,1777850756.920986,8224,0,1
1,NewOrder,1777850756.929265,11866,0,1
2,Payment,1777850756.941195,11083,0,1
2,Payment,1777850756.952354,3278,0,1
1,NewOrder,1777850756.955706,10250,0,1
1,NewOrder,1777850756.966003,5937,0,1
2,Payment,1777850756.971978,1712,0,1
1,NewOrder,1777850756.973727,10276,0,1
2,Payment,1777850756.984071,9306,0,1
2,Payment,1777850756.993423,2170,0,1
2,Payment,1777850756.995632,7670,0,1
1,NewOrder,1777850757.003352,4448,0,1
2,Payment,1777850757.007841,3258,0,1
1,NewOrder,1777850757.011148,11158,0,1
2,Payment,1777850757.022348,2560,0,1
1,NewOrder,1777850757.024946,10485,0,1
2,Payment,1777850757.035479,2307,0,1
1,NewOrder,1777850757.037828,5459,0,1
1,NewOrder,1777850757.043334,12302,0,1
1,NewOrder,1777850757.055686,8064,0,1
2,Payment,1777850757.063794,2497,0,1
2,Payment,1777850757.066329,2749,0,1
5,StockLevel,1777850757.069115,7131,0,1
2,Payment,1777850757.076282,3552,0,1
2,Payment,1777850757.079874,2901,0,1
1,NewOrder,1777850757.082821,12113,0,1
2,Payment,1777850757.094997,3530,0,1
2,Payment,1777850757.098569,2181,0,1
1,NewOrder,1777850757.100794,6443,0,1
1,NewOrder,1777850757.107301,6721,0,1
1,NewOrder,1777850757.114101,5887,0,1
1,NewOrder,1777850757.120064,9623,0,1
2,Payment,1777850757.129836,5082,0,1
1,NewOrder,1777850757.135024,11250,0,1
5,StockLevel,1777850757.146378,1812,0,1
3,OrderStatus,1777850757.148234,6170,0,1
5,StockLevel,1777850757.154460,2008,0,1
2,Payment,1777850757.156500,2998,0,1
2,Payment,1777850757.159571,2584,0,1
1,NewOrder,1777850757.162206,4261,0,1
3,OrderStatus,1777850757.166508,3550,0,1
3,OrderStatus,1777850757.170090,3288,0,1
1,NewOrder,1777850757.173414,6059,0,1
4,Delivery,1777850757.179516,26097,0,1
1,NewOrder,1777850757.205713,4506,0,1
1,NewOrder,1777850757.210284,4489,0,1
2,Payment,1777850757.214816,3873,0,1
4,Delivery,1777850757.218729,13474,0,1
2,Payment,1777850757.232289,2633,0,1
1,NewOrder,1777850757.234984,3607,0,1
1,NewOrder,1777850757.238631,3843,0,1
2,Payment,1777850757.242509,2721,0,1
2,Payment,1777850757.245268,2417,0,1
1,NewOrder,1777850757.247721,3974,0,1
2,Payment,1777850757.251793,2308,0,1
1,NewOrder,1777850757.254135,4571,0,1
2,Payment,1777850757.258759,1545,0,1
1,NewOrder,1777850757.260351,4028,0,1
2,Payment,1777850757.264413,2876,0,1
2,Payment,1777850757.267324,2359,0,1
2,Payment,1777850757.269717,2317,0,1
2,Payment,1777850757.272085,1595,0,1
2,Payment,1777850757.273712,2506,0,1
2,Payment,1777850757.276251,1613,0,1
1,NewOrder,1777850757.277895,5214,0,1
1,NewOrder,1777850757.283230,4336,0,1
4,Delivery,1777850757.287600,26834,0,1
1,NewOrder,1777850757.314500,7678,0,1
1,NewOrder,1777850757.322229,14094,0,1
2,Payment,1777850757.336391,8824,0,1
1,NewOrder,1777850757.345292,17507,0,1
2,Payment,1777850757.363095,4589,0,1
5,StockLevel,1777850757.367788,1319,0,1
5,StockLevel,1777850757.369160,14215,0,1
1,NewOrder,1777850757.383460,13805,0,1
4,Delivery,1777850757.397334,14874,0,1
1,NewOrder,1777850757.412292,3688,0,1
2,Payment,1777850757.416025,2815,0,1
1,NewOrder,1777850757.418998,5360,0,1
2,Payment,1777850757.424418,3080,0,1
2,Payment,1777850757.427538,1839,0,1
1,NewOrder,1777850757.429409,4805,0,1
4,Delivery,1777850757.434367,12405,0,1
2,Payment,1777850757.446887,3038,0,1
2,Payment,1777850757.449960,2229,0,1
2,Payment,1777850757.452222,1836,0,1
4,Delivery,1777850757.454089,13306,0,1
1,NewOrder,1777850757.467464,5812,0,1
1,NewOrder,1777850757.473314,22173,0,1
2,Payment,1777850757.495575,3376,0,1
2,Payment,1777850757.498996,7731,0,1
2,Payment,1777850757.506767,2728,0,1
1,NewOrder,1777850757.509528,3624,0,1
2,Payment,1777850757.513185,1927,0,1
1,NewOrder,1777850757.515151,9665,0,1
2,Payment,1777850757.524851,1865,0,1
2,Payment,1777850757.526748,1840,0,1
5,StockLevel,1777850757.528618,970,0,1
2,Payment,1777850757.529616,3016,0,1
1,NewOrder,1777850757.532664,4663,0,1
1,NewOrder,1777850757.537358,3186,0,1
2,Payment,1777850757.540574,6830,0,1
2,Payment,1777850757.547442,2927,0,1
1,NewOrder,1777850757.550405,6400,0,1
2,Payment,1777850757.556843,2048,0,1
1,NewOrder,1777850757.558924,9339,0,1
1,NewOrder,1777850757.568317,5713,0,1
2,Payment,1777850757.574074,8571,0,1
5,StockLevel,1777850757.582682,1692,0,1
1,NewOrder,1777850757.584402,6187,0,1
2,Payment,1777850757.590620,2075,0,1
1,NewOrder,1777850757.592725,9439,0,1
1,NewOrder,1777850757.602197,3388,0,1
4,Delivery,1777850757.605615,14948,0,1
1,NewOrder,1777850757.620602,9681,0,1
1,NewOrder,1777850757.630320,5980,0,1
1,NewOrder,1777850757.636332,8379,0,1
2,Payment,1777850757.644743,3280,0,1
1,NewOrder,1777850757.648057,9867,0,1
1,NewOrder,1777850757.657957,4263,0,1
1,NewOrder,1777850757.662253,9939,0,1
2,Payment,1777850757.672223,3297,0,1
1,NewOrder,1777850757.675552,7906,0,1
2,Payment,1777850757.683489,2006,0,1
2,Payment,1777850757.685525,1583,0,1
2,Payment,1777850757.687146,1727,0,1
2,Payment,1777850757.688900,1145,0,1
1,NewOrder,1777850757.690072,3023,0,1
1,NewOrder,1777850757.693124,9484,0,1
1,NewOrder,1777850757.702639,3316,0,1
1,NewOrder,1777850757.706012,10822,0,1
1,NewOrder,1777850757.716875,3366,0,1
1,NewOrder,1777850757.720278,3991,0,1
2,Payment,1777850757.724298,2636,0,1
4,Delivery,1777850757.726983,12238,0,1
5,StockLevel,1777850757.739292,1175,0,1
2,Payment,1777850757.740492,1783,0,1
1,NewOrder,1777850757.742305,5479,0,1
1,NewOrder,1777850757.747824,5751,0,1
2,Payment,1777850757.753620,3298,0,1
4,Delivery,1777850757.757029,12373,0,1
3,OrderStatus,1777850757.769498,5018,0,1
2,Payment,1777850757.774589,1815,0,1
2,Payment,1777850757.776435,2830,0,1
1,NewOrder,1777850757.779296,5680,0,1
3,OrderStatus,1777850757.785010,3720,0,1
2,Payment,1777850757.788785,3327,0,1
1,NewOrder,1777850757.792165,7240,0,1
1,NewOrder,1777850757.799475,5741,0,1
1,NewOrder,1777850757.805292,3185,0,1
2,Payment,1777850757.808508,2064,0,1
2,Payment,1777850757.810604,1657,0,1
1,NewOrder,1777850757.812291,3538,0,1
1,NewOrder,1777850757.815884,5016,0,1
1,NewOrder,1777850757.820931,5146,0,1
2,Payment,1777850757.826108,1566,0,1
2,Payment,1777850757.827705,1596,0,1
2,Payment,1777850757.829330,2357,0,1
1,NewOrder,1777850757.831717,4946,0,1
1,NewOrder,1777850757.836696,5932,0,1
1,NewOrder,1777850757.842678,6323,0,1
1,NewOrder,1777850757.849033,5450,0,1
1,NewOrder,1777850757.854514,6685,0,1
2,Payment,1777850757.861239,1699,0,1
2,Payment,1777850757.863030,2995,0,1
4,Delivery,1777850757.866190,13915,0,1
2,Payment,1777850757.880206,3221,0,1
2,Payment,1777850757.883471,181774,0,1
1,NewOrder,1777850758.067662,18994,0,1
1,NewOrder,1777850758.086708,6635,0,1
1,NewOrder,1777850758.093386,33696,0,1
1,NewOrder,1777850758.127125,14175,0,1
2,Payment,1777850758.141337,7743,0,1
1,NewOrder,1777850758.149114,10280,0,1
2,Payment,1777850758.159427,3763,0,1
2,Payment,1777850758.163221,2857,0,1
2,Payment,1777850758.166107,2002,0,1
2,Payment,1777850758.168159,2035,0,1
1,NewOrder,1777850758.170221,7870,0,1
1,NewOrder,1777850758.178124,4002,0,1
2,Payment,1777850758.182168,1711,0,1
2,Payment,1777850758.183909,1597,0,1
1,NewOrder,1777850758.185533,5693,0,1
1,NewOrder,1777850758.191258,5368,0,1
1,NewOrder,1777850758.196674,3231,0,1
1,NewOrder,1777850758.200639,6090,0,1
2,Payment,1777850758.206980,2128,0,1
1,NewOrder,1777850758.209564,4018,0,1
2,Payment,1777850758.213786,4982,0,1
2,Payment,1777850758.218798,1317,0,1
2,Payment,1777850758.220167,1697,0,1
1,NewOrder,1777850758.221892,5010,0,1
5,StockLevel,1777850758.226936,2096,0,1
1,NewOrder,1777850758.229109,5453,0,1
1,NewOrder,1777850758.234593,6515,0,1
2,Payment,1777850758.241158,2160,0,1
1,NewOrder,1777850758.243347,5264,0,1
1,NewOrder,1777850758.248659,4119,0,1
3,OrderStatus,1777850758.252805,7452,0,1
5,StockLevel,1777850758.260288,2341,0,1
2,Payment,1777850758.262673,2206,0,1
1,NewOrder,1777850758.264909,10213,0,1
2,Payment,1777850758.275166,3106,0,1
1,NewOrder,1777850758.278302,4630,0,1
5,StockLevel,1777850758.283081,1098,0,1
2,Payment,1777850758.284382,7983,0,1
2,Payment,1777850758.292538,3534,0,1
1,NewOrder,1777850758.296123,4510,0,1
1,NewOrder,1777850758.300684,6746,0,1
1,NewOrder,1777850758.307482,6802,0,1
2,Payment,1777850758.314313,1880,0,1
1,NewOrder,1777850758.316223,4359,0,1
2,Payment,1777850758.320610,3123,0,1
2,Payment,1777850758.323777,2619,0,1
2,Payment,1777850758.326423,1767,0,1
2,Payment,1777850758.328219,2013,0,1
2,Payment,1777850758.330373,5140,0,1
2,Payment,1777850758.335634,3317,0,1
2,Payment,1777850758.338982,1679,0,1
2,Payment,1777850758.340687,2490,0,1
2,Payment,1777850758.343206,3776,0,1
2,Payment,1777850758.347006,2329,0,1
2,Payment,1777850758.349366,2542,0,1
1,NewOrder,1777850758.351938,8542,0,1
3,OrderStatus,1777850758.360512,3351,0,1
1,NewOrder,1777850758.363892,4864,0,1
2,Payment,1777850758.368787,2422,0,1
4,Delivery,1777850758.371239,19038,0,1
2,Payment,1777850758.392463,3848,0,1
2,Payment,1777850758.396633,5527,0,1
3,OrderStatus,1777850758.402253,17645,0,1
1,NewOrder,1777850758.421326,12196,0,1
2,Payment,1777850758.433891,4892,0,1
2,Payment,1777850758.438821,6813,0,1
1,NewOrder,1777850758.446309,5227,0,1
2,Payment,1777850758.451569,3531,0,1
1,NewOrder,1777850758.455132,7667,0,1
2,Payment,1777850758.462842,8883,0,1
4,Delivery,1777850758.471861,10868,0,1
1,NewOrder,1777850758.482784,5722,0,1
1,NewOrder,1777850758.488534,6082,0,1
5,StockLevel,1777850758.494672,966,0,1
1,NewOrder,1777850758.495724,3342,0,1
1,NewOrder,1777850758.499094,5785,0,1
1,NewOrder,1777850758.504909,5650,0,1
1,NewOrder,1777850758.510589,5680,0,1
4,Delivery,1777850758.516302,10362,0,1
1,NewOrder,1777850758.526695,3764,0,1
3,OrderStatus,1777850758.530487,4899,0,1
1,NewOrder,1777850758.535415,4507,0,1
2,Payment,1777850758.539988,3114,0,1
1,NewOrder,1777850758.543130,4579,0,1
1,NewOrder,1777850758.547739,3476,0,1
2,Payment,1777850758.551242,1521,0,1
1,NewOrder,1777850758.552790,4318,0,1
2,Payment,1777850758.557154,1934,0,1
2,Payment,1777850758.559115,1207,0,1
2,Payment,1777850758.560383,1804,0,1
2,Payment,1777850758.562214,1222,0,1
5,StockLevel,1777850758.563478,987,0,1
2,Payment,1777850758.564487,4735,0,1
3,OrderStatus,1777850758.569272,3351,0,1
1,NewOrder,1777850758.572702,8122,0,1
1,NewOrder,1777850758.580863,5702,0,1
1,NewOrder,1777850758.586603,3701,0,1
4,Delivery,1777850758.590333,11907,0,1
2,Payment,1777850758.602318,2559,0,1
2,Payment,1777850758.604918,1375,0,1
1,NewOrder,1777850758.606324,5769,0,1
2,Payment,1777850758.612134,2466,0,1
3,OrderStatus,1777850758.614631,5754,0,1
1,NewOrder,1777850758.620417,7755,0,1
2,Payment,1777850758.628266,3066,0,1
1,NewOrder,1777850758.631626,8185,0,1
2,Payment,1777850758.639908,2778,0,1
2,Payment,1777850758.642733,2201,0,1
2,Payment,1777850758.645003,1720,0,1
1,NewOrder,1777850758.646760,12983,0,1
2,Payment,1777850758.659817,3491,0,1
2,Payment,1777850758.663395,3497,0,1
1,NewOrder,1777850758.666936,9961,0,1
2,Payment,1777850758.677013,3265,0,1
2,Payment,1777850758.680327,2817,0,1
1,NewOrder,1777850758.683184,10751,0,1
1,NewOrder,1777850758.694130,6146,0,1
4,Delivery,1777850758.700337,11093,0,1
1,NewOrder,1777850758.711485,4453,0,1
1,NewOrder,1777850758.715998,11367,0,1
2,Payment,1777850758.727421,9330,0,1
2,Payment,1777850758.736820,2875,0,1
1,NewOrder,1777850758.739741,12269,0,1
1,NewOrder,1777850758.752084,3783,0,1
1,NewOrder,1777850758.755911,6106,0,1
2,Payment,1777850758.762087,4225,0,1
1,NewOrder,1777850758.766398,7536,0,1
3,OrderStatus,1777850758.773989,12997,0,1
1,NewOrder,1777850758.787030,13036,0,1
1,NewOrder,1777850758.800118,5492,0,1
1,NewOrder,1777850758.805700,5496,0,1
1,NewOrder,1777850758.811227,3607,0,1
1,NewOrder,1777850758.814881,8758,0,1
2,Payment,1777850758.823725,5287,0,1
4,Delivery,1777850758.829101,12380,0,1
1,NewOrder,1777850758.841533,3676,0,1
1,NewOrder,1777850758.845266,6471,0,1
2,Payment,1777850758.851846,2950,0,1
1,NewOrder,1777850758.854832,15498,0,1
1,NewOrder,1777850758.870417,7279,0,1
2,Payment,1777850758.877800,1990,0,1
2,Payment,1777850758.879830,3297,0,1
1,NewOrder,1777850758.883189,5407,0,1
2,Payment,1777850758.888638,4758,0,1
2,Payment,1777850758.893433,2793,0,1
2,Payment,1777850758.896284,2003,0,1
1,NewOrder,1777850758.898322,4347,0,1
1,NewOrder,1777850758.902701,6819,0,1
1,NewOrder,1777850758.909553,6482,0,1
1,NewOrder,1777850758.916103,75030,0,1
1,NewOrder,1777850758.991984,6782,0,1
5,StockLevel,1777850758.998829,2709,0,1
5,StockLevel,1777850759.001599,2025,0,1
2,Payment,1777850759.003683,7340,0,1
2,Payment,1777850759.011067,2939,0,1
1,NewOrder,1777850759.014057,6735,0,1
2,Payment,1777850759.020831,6971,0,1
1,NewOrder,1777850759.027873,3758,0,1
2,Payment,1777850759.031670,1861,0,1
1,NewOrder,1777850759.033583,4811,0,1
2,Payment,1777850759.038427,5469,0,1
2,Payment,1777850759.043929,2604,0,1
1,NewOrder,1777850759.046579,6107,0,1
2,Payment,1777850759.052728,10313,0,1
2,Payment,1777850759.063118,4894,0,1
1,NewOrder,1777850759.068071,7442,0,1
2,Payment,1777850759.081512,13337,0,1
1,NewOrder,1777850759.096822,7009,0,1
1,NewOrder,1777850759.104455,9350,0,1
2,Payment,1777850759.113981,10946,0,1
2,Payment,1777850759.124978,2593,0,1
2,Payment,1777850759.127610,1486,0,1
1,NewOrder,1777850759.129128,4507,0,1
2,Payment,1777850759.133741,3239,0,1
1,NewOrder,1777850759.137034,10205,0,1
3,OrderStatus,1777850759.147277,3999,0,1
1,NewOrder,1777850759.151316,17802,0,1
1,NewOrder,1777850759.169188,13543,0,1
2,Payment,1777850759.182809,3175,0,1
3,OrderStatus,1777850759.186027,2704,0,1
1,NewOrder,1777850759.188764,11950,0,1
5,StockLevel,1777850759.200776,1075,0,1
3,OrderStatus,1777850759.201884,2939,0,1
1,NewOrder,1777850759.204879,13641,0,1
1,NewOrder,1777850759.218570,4408,0,1
2,Payment,1777850759.223012,1582,0,1
2,Payment,1777850759.224626,2068,0,1
2,Payment,1777850759.226728,8056,0,1
1,NewOrder,1777850759.234829,2941,0,1
1,NewOrder,1777850759.237802,2703,0,1
2,Payment,1777850759.240534,1334,0,1
1,NewOrder,1777850759.241895,6702,0,1
4,Delivery,1777850759.248961,18529,0,1
3,OrderStatus,1777850759.267803,10835,0,1
1,NewOrder,1777850759.278820,10356,0,1
1,NewOrder,1777850759.289217,8476,0,1
2,Payment,1777850759.297760,3298,0,1
1,NewOrder,1777850759.301093,4937,0,1
2,Payment,1777850759.306061,1366,0,1
2,Payment,1777850759.307470,1952,0,1
1,NewOrder,1777850759.309488,4719,0,1
1,NewOrder,1777850759.314235,5465,0,1
2,Payment,1777850759.319726,2047,0,1
1,NewOrder,1777850759.321797,4498,0,1
2,Payment,1777850759.326322,1345,0,1
2,Payment,1777850759.327691,2179,0,1
1,NewOrder,1777850759.329895,2633,0,1
5,StockLevel,1777850759.332569,1356,0,1
2,Payment,1777850759.333985,1314,0,1
2,Payment,1777850759.335322,2479,0,1
2,Payment,1777850759.337871,2567,0,1
1,NewOrder,1777850759.340468,5447,0,1
1,NewOrder,1777850759.345942,5067,0,1
2,Payment,1777850759.351084,2247,0,1
1,NewOrder,1777850759.353360,3197,0,1
2,Payment,1777850759.356587,2654,0,1
3,OrderStatus,1777850759.359277,2624,0,1
3,OrderStatus,1777850759.361930,1990,0,1
5,StockLevel,1777850759.363979,1214,0,1
2,Payment,1777850759.365215,2543,0,1
2,Payment,1777850759.367786,2043,0,1
1,NewOrder,1777850759.369856,6266,0,1
1,NewOrder,1777850759.376166,6708,0,1
2,Payment,1777850759.382907,2228,0,1
1,NewOrder,1777850759.385183,3177,0,1
1,NewOrder,1777850759.388387,10192,0,1
2,Payment,1777850759.398675,3998,0,1
1,NewOrder,1777850759.402754,17133,0,1
2,Payment,1777850759.419981,3006,0,1
1,NewOrder,1777850759.423119,12048,0,1
1,NewOrder,1777850759.435246,5929,0,1
2,Payment,1777850759.441234,3458,0,1
2,Payment,1777850759.444731,5915,0,1
1,NewOrder,1777850759.450704,4932,0,1
1,NewOrder,1777850759.455673,3704,0,1
2,Payment,1777850759.459407,5321,0,1
2,Payment,1777850759.464770,2923,0,1
2,Payment,1777850759.467724,2210,0,1
1,NewOrder,1777850759.469961,8904,0,1
1,NewOrder,1777850759.478915,6105,0,1
1,NewOrder,1777850759.485072,10151,0,1
2,Payment,1777850759.495281,15928,0,1
5,StockLevel,1777850759.511293,1347,0,1
2,Payment,1777850759.512680,1533,0,1
2,Payment,1777850759.514292,3140,0,1
2,Payment,1777850759.517488,1316,0,1
1,NewOrder,1777850759.518831,4229,0,1
1,NewOrder,1777850759.523090,5037,0,1
2,Payment,1777850759.528178,2830,0,1
1,NewOrder,1777850759.531061,4735,0,1
2,Payment,1777850759.535836,2081,0,1
1,NewOrder,1777850759.537991,4312,0,1
2,Payment,1777850759.542331,3023,0,1
5,StockLevel,1777850759.545383,1328,0,1
1,NewOrder,1777850759.546732,3145,0,1
2,Payment,1777850759.549903,17911,0,1
2,Payment,1777850759.567867,2263,0,1
2,Payment,1777850759.570173,1981,0,1
1,NewOrder,1777850759.572184,4277,0,1
2,Payment,1777850759.576503,3717,0,1
1,NewOrder,1777850759.580250,6943,0,1
1,NewOrder,1777850759.587237,3077,0,1
1,NewOrder,1777850759.590342,4369,0,1
1,NewOrder,1777850759.594763,3510,0,1
2,Payment,1777850759.598302,2561,0,1
1,NewOrder,1777850759.600891,3366,0,1
1,NewOrder,1777850759.604282,6289,0,1
2,Payment,1777850759.610598,2936,0,1
2,Payment,1777850759.613580,1877,0,1
3,OrderStatus,1777850759.615481,3086,0,1
2,Payment,1777850759.618604,1924,0,1
1,NewOrder,1777850759.620582,6151,0,1
2,Payment,1777850759.626778,1884,0,1
1,NewOrder,1777850759.628777,3748,0,1
2,Payment,1777850759.632556,2209,0,1
1,NewOrder,1777850759.634792,5944,0,1
2,Payment,1777850759.640783,2754,0,1
5,StockLevel,1777850759.643580,1003,0,1
1,NewOrder,1777850759.644605,5876,0,1
1,NewOrder,1777850759.650509,3915,0,1
2,Payment,1777850759.654466,2372,0,1
3,OrderStatus,1777850759.656879,11148,0,1
